LAT,LON,PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
33.25,73.75,T2M_MIN,1994,    7.02,    6.47,   13.08,   14.73,   22.25,   27.03,   26.39,   24.38,   19.86,   14.84,   11.97,    7.02,   16.31
33.25,73.75,T2M_MIN,1995,    4.19,    7.03,   10.46,   14.83,   21.06,   26.21,   25.78,   23.77,   20.21,   15.71,   10.06,    7.17,   15.58
33.25,73.75,T2M_MIN,1996,    4.97,    8.02,   12.37,   16.79,   20.74,   25.59,   25.04,   23.87,   21.04,   15.26,    9.71,    7.20,   15.90
33.25,73.75,T2M_MIN,1997,    5.96,    6.68,   11.42,   15.80,   19.96,   26.26,   28.49,   24.95,   22.15,   16.35,   11.37,    7.29,   16.44
33.25,73.75,T2M_MIN,1998,    6.09,    7.88,   10.32,   18.04,   22.71,   25.40,   26.89,   25.36,   23.64,   17.23,   12.23,    9.65,   17.17
33.25,73.75,T2M_MIN,1999,    6.86,    9.34,   12.32,   18.57,   23.61,   26.38,   27.32,   26.35,   23.23,   17.01,   12.83,    9.10,   17.79
33.25,73.75,T2M_MIN,2000,    6.70,    5.63,   10.10,   19.18,   25.27,   26.71,   27.39,   25.88,   22.52,   17.97,   12.42,    8.78,   17.41
33.25,73.75,T2M_MIN,2001,    5.84,    8.38,   12.58,   17.47,   23.87,   25.20,   25.65,   24.57,   20.96,   17.21,   12.31,    9.47,   17.01
33.25,73.75,T2M_MIN,2002,    7.41,    7.52,   13.35,   18.74,   24.42,   26.07,   27.16,   25.84,   20.62,   17.07,   12.99,    9.00,   17.57
33.25,73.75,T2M_MIN,2003,    7.63,    8.25,   11.05,   17.44,   20.80,   26.78,   25.69,   24.37,   22.22,   15.55,   10.75,    8.42,   16.62
33.25,73.75,T2M_MIN,2004,    6.98,    8.40,   14.48,   20.29,   23.14,   26.58,   26.85,   24.68,   22.74,   15.93,   12.81,    9.65,   17.73
33.25,73.75,T2M_MIN,2005,    5.16,    6.68,   12.89,   15.37,   20.36,   27.19,   25.94,   25.02,   22.74,   16.31,   10.94,    7.56,   16.40
33.25,73.75,T2M_MIN,2006,    5.54,   11.44,   12.27,   17.24,   25.14,   25.55,   25.67,   24.00,   21.03,   17.52,   12.12,    7.24,   17.09
33.25,73.75,T2M_MIN,2007,    5.81,    8.38,   10.80,   18.31,   22.84,   26.27,   26.05,   24.73,   21.96,   15.75,   12.73,    7.63,   16.81
33.25,73.75,T2M_MIN,2008,    4.57,    5.97,   14.37,   16.32,   22.76,   26.32,   25.53,   24.20,   20.99,   17.56,   12.49,    9.50,   16.75
33.25,73.75,T2M_MIN,2009,    7.53,    8.38,   12.52,   16.39,   22.04,   25.27,   26.85,   25.35,   21.75,   16.92,   11.58,    8.53,   16.98
33.25,73.75,T2M_MIN,2010,    7.55,    8.15,   14.51,   19.53,   22.87,   25.07,   25.75,   24.41,   21.12,   17.41,   12.31,    7.74,   17.25
33.25,73.75,T2M_MIN,2011,    5.01,    7.19,   12.21,   16.02,   24.16,   26.10,   25.56,   24.68,   21.94,   16.76,   13.15,    7.66,   16.75
33.25,73.75,T2M_MIN,2012,    4.40,    5.26,   10.69,   17.32,   21.55,   26.59,   26.95,   25.30,   21.72,   15.81,   11.52,    7.85,   16.27
33.25,73.75,T2M_MIN,2013,    4.65,    8.08,   12.86,   16.57,   22.02,   26.91,   26.51,   24.25,   21.78,   18.30,   11.22,    8.10,   16.82
33.25,73.75,T2M_MIN,2014,    6.11,    6.94,   11.01,   15.60,   21.46,   26.82,   26.70,   25.30,   22.08,   17.20,   11.82,    8.09,   16.65
33.25,73.75,T2M_MIN,2015,    6.78,    9.29,   11.59,   16.93,   21.42,   25.36,   25.96,   25.13,   21.46,   17.04,   12.23,    8.32,   16.83
33.25,73.75,T2M_MIN,2016,    7.44,    8.60,   13.21,   17.47,   23.89,   27.16,   26.43,   24.55,   23.08,   18.10,   13.33,   11.07,   17.89
33.25,73.75,T2M_MIN,2017,    6.21,    9.02,   12.17,   17.80,   23.83,   25.47,   26.10,   24.92,   21.76,   17.63,   11.85,    8.68,   17.16
33.25,73.75,T2M_MIN,2018,    6.91,    9.06,   13.86,   17.80,   21.34,   26.73,   25.67,   25.27,   21.98,   16.27,   11.84,    7.26,   17.04
33.25,73.75,T2M_MIN,2019,    4.84,    6.40,   10.53,   18.06,   20.80,   25.49,   26.40,   24.53,   23.24,   17.11,   12.31,    6.02,   16.35
33.25,73.75,T2M_MAX,1981,   16.60,   19.43,   22.27,   32.38,   38.73,   42.01,   35.54,   32.43,   32.33,   30.08,   24.75,   20.36,   28.94
33.25,73.75,T2M_MAX,1982,   18.12,   15.90,   19.57,   26.65,   29.79,   37.88,   39.58,   34.86,   35.95,   31.23,   24.95,   18.46,   27.80
33.25,73.75,T2M_MAX,1983,   17.06,   18.86,   22.33,   25.84,   32.86,   38.41,   36.94,   33.20,   32.29,   29.24,   25.28,   19.68,   27.71
33.25,73.75,T2M_MAX,1984,   17.37,   18.17,   28.21,   31.86,   41.28,   41.94,   35.42,   32.50,   30.46,   29.71,   24.38,   18.51,   29.18
33.25,73.75,T2M_MAX,1985,   16.44,   23.25,   29.15,   31.89,   38.52,   41.78,   35.03,   33.61,   35.22,   29.88,   25.62,   19.80,   30.03
33.25,73.75,T2M_MAX,1986,   18.05,   18.68,   22.40,   30.41,   36.08,   40.88,   36.58,   32.82,   33.02,   29.82,   25.04,   18.10,   28.53
33.25,73.75,T2M_MAX,1987,   19.38,   20.69,   24.48,   32.05,   32.55,   39.85,   41.33,   38.68,   37.38,   31.16,   27.96,   23.03,   30.75
33.25,73.75,T2M_MAX,1988,   19.56,   21.99,   24.47,   34.19,   41.00,   41.49,   35.28,   33.25,   34.71,   31.00,   26.40,   21.09,   30.37
33.25,73.75,T2M_MAX,1989,   16.62,   18.77,   24.34,   30.99,   38.54,   40.43,   37.51,   33.03,   35.01,   32.12,   25.52,   19.32,   29.40
33.25,73.75,T2M_MAX,1990,   19.78,   18.77,   23.00,   30.21,   38.56,   41.88,   37.19,   34.87,   33.21,   29.60,   26.23,   19.19,   29.42
33.25,73.75,T2M_MAX,1991,   17.57,   19.88,   26.12,   30.21,   37.97,   42.24,   40.39,   36.10,   34.02,   29.88,   25.05,   20.30,   30.03
33.25,73.75,T2M_MAX,1992,   17.08,   18.39,   22.36,   28.75,   35.22,   41.33,   36.66,   34.12,   31.43,   29.93,   24.67,   20.90,   28.42
33.25,73.75,T2M_MAX,1993,   16.62,   23.29,   22.81,   32.17,   39.65,   40.83,   35.99,   37.07,   34.05,   31.89,   27.24,   22.66,   30.38
33.25,73.75,T2M_MAX,1994,   18.83,   19.01,   27.75,   29.82,   38.53,   42.12,   35.74,   32.42,   31.23,   29.31,   25.67,   19.00,   29.17
33.25,73.75,T2M_MAX,1995,   16.84,   18.87,   23.54,   27.89,   37.10,   41.86,   35.89,   31.46,   31.61,   29.45,   25.01,   19.45,   28.29
33.25,73.75,T2M_MAX,1996,   17.05,   20.45,   24.33,   32.29,   36.72,   38.10,   37.45,   33.92,   33.96,   29.28,   24.75,   21.84,   29.19
33.25,73.75,T2M_MAX,1997,   18.50,   20.70,   24.96,   29.94,   35.33,   40.00,   40.57,   37.09,   36.40,   28.86,   23.79,   18.16,   29.57
33.25,73.75,T2M_MAX,1998,   18.07,   20.44,   24.40,   33.93,   39.23,   40.36,   38.96,   37.35,   36.93,   32.77,   28.00,   24.25,   31.27
33.25,73.75,T2M_MAX,1999,   17.37,   22.34,   27.18,   36.75,   39.81,   41.73,   39.99,   39.18,   37.97,   33.51,   27.11,   23.55,   32.25
33.25,73.75,T2M_MAX,2000,   18.83,   18.50,   26.04,   36.74,   41.64,   40.98,   38.77,   38.10,   36.38,   34.66,   26.31,   22.33,   31.64
33.25,73.75,T2M_MAX,2001,   19.54,   23.37,   28.48,   32.97,   40.12,   37.54,   35.68,   35.93,   35.13,   33.43,   27.43,   22.15,   31.02
33.25,73.75,T2M_MAX,2002,   19.86,   21.66,   28.67,   34.80,   41.41,   40.95,   41.30,   37.25,   33.08,   31.52,   26.57,   20.74,   31.54
33.25,73.75,T2M_MAX,2003,   19.94,   19.62,   24.53,   32.92,   37.25,   41.56,   35.44,   33.13,   32.36,   29.60,   24.05,   20.01,   29.24
33.25,73.75,T2M_MAX,2004,   16.86,   22.90,   30.98,   34.89,   38.95,   39.92,   38.66,   35.11,   35.64,   28.75,   26.20,   21.90,   30.91
33.25,73.75,T2M_MAX,2005,   16.42,   16.35,   24.03,   30.31,   34.40,   41.55,   35.64,   35.54,   34.75,   31.23,   25.16,   21.46,   28.96
33.25,73.75,T2M_MAX,2006,   17.54,   25.31,   25.28,   33.63,   40.12,   38.33,   34.70,   30.89,   30.79,   29.48,   23.47,   18.37,   29.00
33.25,73.75,T2M_MAX,2007,   18.64,   18.35,   22.88,   33.32,   37.13,   39.57,   35.42,   32.97,   32.31,   30.56,   26.66,   19.56,   28.99
33.25,73.75,T2M_MAX,2008,   15.26,   19.88,   30.05,   30.22,   37.44,   37.19,   34.31,   32.86,   32.70,   30.99,   26.42,   22.01,   29.13
33.25,73.75,T2M_MAX,2009,   19.14,   20.89,   26.39,   30.56,   37.32,   39.68,   38.33,   35.24,   34.67,   31.41,   25.16,   20.91,   30.02
33.25,73.75,T2M_MAX,2010,   21.06,   19.92,   29.27,   35.03,   37.72,   39.00,   35.78,   31.57,   30.50,   29.98,   25.71,   20.02,   29.68
33.25,73.75,T2M_MAX,2011,   18.18,   18.67,   26.80,   30.75,   39.53,   38.95,   34.97,   32.91,   31.70,   30.05,   26.63,   20.99,   29.23
33.25,73.75,T2M_MAX,2012,   16.26,   17.73,   25.36,   30.26,   36.87,   41.23,   38.14,   33.88,   31.83,   29.48,   25.23,   20.86,   28.95
33.25,73.75,T2M_MAX,2013,   18.18,   18.81,   26.24,   30.60,   38.03,   39.69,   36.01,   32.47,   31.67,   30.04,   24.76,   20.59,   28.98
33.25,73.75,T2M_MAX,2014,   19.13,   19.28,   23.54,   29.86,   35.45,   41.18,   36.74,   34.96,   30.60,   28.92,   25.35,   20.60,   28.85
33.25,73.75,T2M_MAX,2015,   18.88,   21.21,   22.96,   28.82,   36.10,   38.37,   35.36,   33.87,   33.68,   29.80,   23.92,   20.46,   28.65
33.25,73.75,T2M_MAX,2016,   19.05,   22.81,   25.09,   31.64,   38.47,   39.46,   35.51,   33.01,   33.05,   31.37,   27.19,   24.45,   30.10
33.25,73.75,T2M_MAX,2017,   16.19,   21.14,   24.40,   32.69,   37.74,   38.13,   35.05,   33.26,   32.62,   31.85,   25.10,   21.09,   29.14
33.25,73.75,T2M_MAX,2018,   20.08,   22.29,   28.37,   31.78,   36.53,   39.58,   34.89,   33.42,   32.26,   29.28,   24.60,   19.51,   29.41
33.25,73.75,T2M_MAX,2019,   15.44,   17.01,   21.90,   30.87,   35.20,   39.68,   35.62,   33.21,   33.17,   28.36,   22.55,   18.21,   27.64
33.25,74.25,T2M,1981,    7.75,    9.72,   13.28,   20.92,   27.02,   30.26,   27.45,   25.10,   23.45,   18.84,   13.59,   10.14,   19.00
33.25,74.25,T2M,1982,    8.48,    6.73,   11.05,   17.99,   21.37,   27.30,   29.31,   26.28,   24.43,   19.94,   14.36,    8.95,   18.08
33.25,74.25,T2M,1983,    7.43,    8.69,   12.30,   16.63,   22.84,   27.37,   27.84,   25.94,   23.88,   18.30,   14.04,    9.62,   17.96
33.25,74.25,T2M,1984,    7.32,    7.37,   16.89,   20.61,   28.82,   31.51,   27.02,   25.27,   21.93,   18.22,   13.31,    8.80,   18.96
33.25,74.25,T2M,1985,    6.97,   11.40,   17.44,   21.06,   26.66,   30.84,   27.08,   25.89,   25.01,   18.51,   14.09,   10.24,   19.63
33.25,74.25,T2M,1986,    7.12,    9.08,   12.76,   19.62,   24.44,   29.81,   27.53,   25.15,   23.43,   18.87,   14.15,    8.21,   18.39
33.25,74.25,T2M,1987,    8.49,   10.95,   14.82,   20.70,   22.26,   28.61,   30.90,   28.83,   26.28,   19.66,   15.38,   12.25,   19.97
33.25,74.25,T2M,1988,    9.99,   11.48,   14.14,   22.37,   28.75,   30.49,   27.45,   25.30,   24.31,   19.19,   14.77,   11.29,   19.97
33.25,74.25,T2M,1989,    6.97,    8.78,   14.15,   19.15,   26.36,   29.60,   28.49,   25.27,   24.74,   19.94,   14.17,   10.06,   19.03
33.25,74.25,T2M,1990,   10.22,    9.47,   12.87,   19.20,   27.26,   31.06,   28.30,   26.42,   24.25,   18.61,   14.87,    9.64,   19.40
33.25,74.25,T2M,1991,    7.99,   10.21,   15.54,   19.35,   26.66,   30.83,   30.20,   27.07,   24.17,   18.57,   13.83,   11.06,   19.67
33.25,74.25,T2M,1992,    8.78,    8.47,   12.79,   18.54,   23.97,   29.66,   27.65,   25.92,   22.54,   18.85,   14.26,   11.18,   18.58
33.25,74.25,T2M,1993,    6.81,   12.64,   12.58,   20.78,   27.98,   29.74,   26.77,   27.31,   24.31,   19.70,   15.55,   11.98,   19.70
33.25,74.25,T2M,1994,    9.04,    8.95,   16.57,   18.75,   26.77,   31.04,   27.76,   25.45,   22.34,   18.33,   14.87,    9.25,   19.15
33.25,74.25,T2M,1995,    6.30,    9.36,   13.40,   18.08,   25.87,   30.71,   27.69,   24.65,   22.69,   18.90,   13.79,    9.38,   18.45
33.25,74.25,T2M,1996,    7.14,   10.63,   14.82,   20.87,   25.09,   28.29,   27.84,   25.62,   24.07,   18.43,   13.38,   10.46,   18.90
33.25,74.25,T2M,1997,    8.24,    9.78,   14.56,   19.27,   24.21,   29.47,   30.67,   26.98,   25.13,   18.53,   13.50,    9.08,   19.16
33.25,74.25,T2M,1998,    8.37,   10.57,   13.95,   22.45,   27.55,   29.55,   29.78,   28.05,   26.57,   20.92,   15.90,   12.98,   20.60
33.25,74.25,T2M,1999,    8.41,   12.02,   16.03,   24.15,   28.29,   30.46,   30.19,   29.06,   26.92,   21.11,   15.49,   12.19,   21.23
33.25,74.25,T2M,2000,    8.92,    8.34,   14.44,   24.12,   29.88,   30.19,   29.36,   27.81,   25.12,   21.81,   15.23,   11.67,   20.61
33.25,74.25,T2M,2001,    8.83,   11.90,   16.60,   21.67,   28.53,   28.07,   27.20,   26.70,   24.28,   21.14,   15.63,   11.77,   20.24
33.25,74.25,T2M,2002,    9.72,   10.88,   17.02,   23.03,   29.34,   30.13,   30.75,   27.82,   23.10,   20.20,   15.61,   11.13,   20.78
33.25,74.25,T2M,2003,    9.98,   10.20,   14.02,   21.32,   25.35,   30.86,   27.39,   25.52,   23.77,   18.94,   13.67,   10.43,   19.33
33.25,74.25,T2M,2004,    8.18,   11.73,   19.13,   23.81,   27.42,   29.61,   29.19,   26.24,   25.35,   18.23,   15.34,   11.99,   20.53
33.25,74.25,T2M,2005,    7.08,    7.89,   15.03,   19.60,   23.95,   30.93,   27.52,   27.09,   25.36,   19.96,   14.07,   10.60,   19.15
33.25,74.25,T2M,2006,    7.52,   14.58,   15.23,   21.84,   29.23,   28.68,   27.25,   24.50,   22.72,   19.85,   14.03,    9.32,   19.58
33.25,74.25,T2M,2007,    8.52,    9.81,   13.35,   22.50,   26.62,   29.72,   27.65,   25.90,   24.06,   19.53,   15.87,    9.81,   19.48
33.25,74.25,T2M,2008,    6.03,    8.79,   18.41,   20.13,   26.71,   28.43,   26.91,   25.19,   23.41,   20.39,   15.36,   12.03,   19.35
33.25,74.25,T2M,2009,    9.75,   11.05,   15.73,   20.16,   26.41,   29.09,   29.23,   27.20,   24.83,   20.25,   14.22,   10.76,   19.94
33.25,74.25,T2M,2010,   10.50,   10.25,   18.33,   23.75,   26.73,   28.41,   27.55,   24.95,   22.62,   19.86,   15.08,   10.27,   19.91
33.25,74.25,T2M,2011,    7.55,    9.31,   15.82,   19.69,   28.28,   29.08,   27.20,   25.67,   23.63,   19.67,   15.88,   10.37,   19.40
33.25,74.25,T2M,2012,    6.20,    7.74,   14.42,   20.08,   25.66,   30.46,   29.38,   26.59,   23.71,   19.14,   14.64,   10.64,   19.08
33.25,74.25,T2M,2013,    7.69,   10.06,   16.11,   20.33,   26.96,   29.88,   28.05,   25.14,   23.57,   20.51,   14.09,   10.40,   19.45
33.25,74.25,T2M,2014,    8.63,    9.64,   13.81,   19.41,   25.06,   30.66,   28.39,   26.94,   22.97,   19.19,   14.67,   10.63,   19.22
33.25,74.25,T2M,2015,    9.22,   11.64,   13.64,   19.52,   25.38,   28.13,   27.28,   26.07,   24.20,   19.77,   14.48,   10.57,   19.19
33.25,74.25,T2M,2016,    9.82,   12.07,   15.77,   21.10,   27.57,   30.06,   27.81,   25.59,   24.55,   20.92,   16.29,   13.83,   20.47
33.25,74.25,T2M,2017,    7.33,   11.19,   14.50,   21.66,   26.84,   28.27,   27.13,   25.86,   23.87,   20.92,   14.57,   10.89,   19.46
33.25,74.25,T2M,2018,    9.64,   11.78,   17.20,   21.18,   25.45,   29.61,   26.73,   25.85,   23.54,   18.87,   14.36,    9.40,   19.50
33.25,74.25,T2M,2019,    6.36,    7.99,   12.69,   20.98,   24.43,   29.00,   27.63,   25.62,   24.81,   18.92,   13.51,    7.95,   18.37
33.25,74.25,T2M_MIN,1981,    3.76,    4.77,    8.09,   13.45,   18.92,   21.58,   23.10,   21.03,   18.11,   12.40,    7.92,    5.38,   13.26
33.25,74.25,T2M_MIN,1982,    4.01,    1.81,    6.53,   12.73,   16.36,   19.82,   22.68,   21.81,   17.33,   13.64,    9.05,    4.65,   12.60
33.25,74.25,T2M_MIN,1983,    2.89,    3.48,    6.73,   11.31,   16.68,   19.77,   22.00,   22.18,   19.15,   12.09,    8.10,    5.08,   12.51
33.25,74.25,T2M_MIN,1984,    2.38,    1.77,   10.18,   13.54,   19.86,   24.38,   22.37,   22.16,   17.28,   11.69,    7.98,    4.42,   13.20
33.25,74.25,T2M_MIN,1985,    2.38,    4.70,   10.40,   14.34,   18.45,   22.81,   22.66,   21.69,   18.85,   12.18,    8.48,    5.73,   13.60
33.25,74.25,T2M_MIN,1986,    1.87,    4.17,    7.51,   12.90,   16.52,   21.73,   22.41,   20.93,   17.76,   12.61,    8.73,    3.66,   12.61
33.25,74.25,T2M_MIN,1987,    3.27,    6.26,    9.42,   13.66,   15.58,   20.94,   24.15,   22.78,   19.27,   13.34,    9.04,    7.11,   13.77
33.25,74.25,T2M_MIN,1988,    5.45,    6.18,    8.42,   14.53,   19.50,   22.55,   23.14,   21.10,   18.22,   12.52,    9.03,    6.88,   13.98
33.25,74.25,T2M_MIN,1989,    2.33,    3.28,    8.58,   11.44,   17.56,   21.67,   22.63,   20.63,   18.10,   12.64,    8.33,    5.85,   12.81
33.25,74.25,T2M_MIN,1990,    5.31,    4.83,    7.15,   11.98,   19.32,   23.11,   22.67,   21.95,   19.16,   12.38,    9.30,    5.30,   13.58
33.25,74.25,T2M_MIN,1991,    3.43,    5.26,    9.30,   12.24,   18.83,   22.37,   23.34,   21.65,   18.41,   12.09,    8.29,    7.01,   13.57
33.25,74.25,T2M_MIN,1992,    5.03,    3.18,    7.59,   12.17,   16.46,   20.99,   21.99,   21.29,   17.43,   12.54,    9.00,    6.84,   12.91
33.25,74.25,T2M_MIN,1993,    1.84,    7.22,    6.95,   13.29,   19.78,   21.81,   21.59,   21.17,   18.41,   12.41,    9.38,    6.61,   13.40
33.25,74.25,T2M_MIN,1994,    4.45,    3.59,   10.19,   11.65,   18.67,   23.41,   23.32,   21.64,   16.95,   11.93,    9.42,    4.53,   13.37
33.25,74.25,T2M_MIN,1995,    1.23,    4.45,    7.79,   11.91,   17.98,   22.80,   22.77,   21.11,   17.35,   12.82,    7.83,    4.86,   12.79
33.25,74.25,T2M_MIN,1996,    2.32,    5.46,    9.59,   13.53,   17.16,   22.00,   21.94,   20.95,   18.16,   12.49,    7.53,    4.96,   13.02
33.25,74.25,T2M_MIN,1997,    3.31,    3.97,    8.63,   12.56,   16.55,   22.39,   24.72,   21.57,   18.67,   12.92,    8.43,    4.91,   13.27
33.25,74.25,T2M_MIN,1998,    3.74,    5.30,    7.68,   14.57,   19.17,   21.71,   23.67,   22.28,   20.37,   14.18,    9.78,    7.55,   14.21
33.25,74.25,T2M_MIN,1999,    4.25,    6.62,    9.52,   15.29,   20.11,   22.45,   23.87,   22.98,   19.97,   13.66,    9.76,    6.95,   14.66
33.25,74.25,T2M_MIN,2000,    4.07,    2.84,    7.31,   15.55,   21.62,   22.96,   23.92,   22.24,   18.80,   14.43,    9.66,    6.63,   14.20
33.25,74.25,T2M_MIN,2001,    3.67,    5.70,    9.30,   14.21,   20.14,   21.79,   22.58,   21.52,   17.58,   13.98,    9.62,    7.06,   13.98
33.25,74.25,T2M_MIN,2002,    5.01,    4.86,   10.35,   15.36,   20.70,   22.43,   23.48,   22.56,   17.38,   13.68,   10.21,    6.63,   14.45
33.25,74.25,T2M_MIN,2003,    5.35,    5.38,    8.14,   14.11,   16.98,   23.24,   22.63,   21.31,   19.07,   12.87,    8.51,    6.14,   13.68
33.25,74.25,T2M_MIN,2004,    4.02,    5.75,   11.42,   16.68,   19.20,   22.59,   23.24,   21.54,   19.43,   12.78,   10.08,    7.34,   14.52
33.25,74.25,T2M_MIN,2005,    2.62,    3.82,   10.04,   12.59,   16.96,   23.33,   22.85,   21.67,   19.73,   13.30,    8.39,    5.28,   13.43
33.25,74.25,T2M_MIN,2006,    2.76,    8.81,    9.39,   13.94,   21.43,   22.09,   22.69,   21.19,   18.06,   14.35,    9.49,    5.08,   14.13
33.25,74.25,T2M_MIN,2007,    3.54,    5.61,    7.88,   15.04,   19.37,   22.70,   22.82,   21.78,   19.22,   13.01,   10.28,    5.38,   13.92
33.25,74.25,T2M_MIN,2008,    1.72,    3.08,   11.12,   13.34,   19.18,   22.85,   22.48,   21.28,   17.87,   14.36,    9.90,    7.40,   13.75
33.25,74.25,T2M_MIN,2009,    5.16,    5.84,    9.58,   13.36,   18.70,   21.58,   23.29,   22.17,   18.34,   13.63,    8.80,    5.98,   13.92
33.25,74.25,T2M_MIN,2010,    5.15,    5.27,   11.54,   16.24,   19.36,   21.06,   22.61,   21.59,   18.07,   14.26,    9.92,    5.70,   14.28
33.25,74.25,T2M_MIN,2011,    2.14,    4.44,    9.31,   12.68,   20.26,   22.37,   22.40,   21.81,   18.91,   13.86,   10.58,    5.37,   13.73
33.25,74.25,T2M_MIN,2012,    1.37,    2.61,    7.89,   13.88,   17.97,   22.64,   23.91,   22.52,   19.16,   13.44,    9.26,    5.78,   13.40
33.25,74.25,T2M_MIN,2013,    2.43,    5.64,   10.39,   13.84,   18.98,   23.66,   23.45,   21.54,   19.10,   15.62,    9.02,    5.85,   14.17
33.25,74.25,T2M_MIN,2014,    3.55,    4.65,    8.34,   12.84,   18.49,   23.40,   23.61,   22.22,   19.05,   14.28,    9.83,    6.13,   13.91
33.25,74.25,T2M_MIN,2015,    4.69,    6.86,    8.72,   13.98,   18.23,   21.74,   22.82,   21.82,   18.47,   14.40,   10.03,    5.93,   14.01
33.25,74.25,T2M_MIN,2016,    5.25,    6.26,   10.64,   14.71,   20.45,   23.94,   23.29,   21.65,   19.97,   15.05,   10.98,    8.94,   15.12
33.25,74.25,T2M_MIN,2017,    3.49,    6.37,    9.35,   14.71,   20.12,   22.00,   22.89,   21.83,   18.80,   14.74,    9.61,    6.32,   14.23
33.25,74.25,T2M_MIN,2018,    4.74,    6.55,   10.64,   14.49,   17.96,   23.15,   22.61,   22.08,   18.94,   13.29,    9.32,    4.97,   14.10
33.25,74.25,T2M_MIN,2019,    2.09,    3.58,    7.67,   14.89,   17.47,   22.05,   23.41,   21.76,   20.09,   14.06,    9.52,    3.40,   13.38
33.25,74.25,T2M_MAX,1981,   13.59,   16.09,   19.23,   28.93,   34.90,   38.36,   32.24,   29.49,   29.68,   27.40,   21.86,   17.50,   25.81
33.25,74.25,T2M_MAX,1982,   15.09,   12.62,   16.24,   23.41,   26.39,   34.37,   35.82,   31.29,   32.51,   27.81,   21.83,   15.49,   24.46
33.25,74.25,T2M_MAX,1983,   14.04,   15.40,   18.93,   22.55,   29.06,   34.65,   33.76,   30.19,   29.63,   26.54,   22.74,   16.77,   24.57
33.25,74.25,T2M_MAX,1984,   14.20,   14.56,   24.90,   28.13,   37.41,   38.41,   31.82,   29.13,   27.24,   26.67,   21.27,   15.70,   25.82
33.25,74.25,T2M_MAX,1985,   13.49,   20.18,   25.73,   28.34,   34.68,   38.01,   31.76,   30.62,   32.11,   26.63,   22.28,   16.88,   26.74
33.25,74.25,T2M_MAX,1986,   14.78,   15.52,   19.07,   26.71,   32.28,   37.40,   33.03,   29.63,   29.87,   26.85,   21.86,   14.86,   25.19
33.25,74.25,T2M_MAX,1987,   15.96,   17.39,   21.24,   28.28,   28.66,   35.89,   37.64,   35.27,   34.19,   27.70,   24.73,   20.37,   27.32
33.25,74.25,T2M_MAX,1988,   16.59,   18.68,   21.01,   30.54,   37.31,   37.90,   32.14,   29.92,   31.18,   27.63,   23.19,   18.15,   27.03
