,1,2,3,4
3732,153.5,151.3,131.0,116.7
3733,189.1,169.9,149.1,112.7
3734,167.0,156.3,131.7,113.9
3736,64.1,67.3,67.3,55.8
3737,83.6,82.4,73.7,62.2
3738,98.6,78.3,71.7,56.3
3739,77.8,73.0,62.6,51.6
3741,38.0,42.3,46.8,42.2
3742,46.0,48.2,45.0,38.5
3743,65.8,52.4,35.3,30.2
3744,54.5,47.5,36.7,27.3
3746,21.1,20.4,20.6,19.7
3747,20.7,18.3,15.9,14.6
3748,23.3,17.9,12.8,10.3
3749,17.3,14.7,10.9,8.2
3751,89.7,82.4,74.2,71.0
3752,73.1,56.9,47.5,44.0
3753,67.6,49.5,34.8,24.0
3754,53.5,41.9,23.9,16.0
3756,115.0,98.2,86.2,81.1
3757,97.0,72.9,58.7,51.9
3758,113.4,81.4,46.7,32.0
3759,67.5,57.3,39.3,24.8
3761,78.3,76.3,68.9,66.2
3762,69.7,60.6,53.0,49.0
3763,62.3,50.7,37.6,28.1
3764,35.4,33.2,24.6,17.6
3766,6.0,6.0,6.2,5.4
3767,8.2,8.0,7.0,5.7
3768,11.0,8.8,7.7,5.9
3769,13.0,10.7,7.1,5.9
3771,39.2,41.4,35.3,30.2
3772,49.1,42.7,40.5,35.4
3773,44.9,43.8,35.8,34.1
3774,44.8,38.1,35.7,31.3
3776,50.1,51.8,44.9,38.5
3777,61.0,56.9,49.9,45.9
3778,59.6,54.1,49.7,43.5
3779,49.7,45.6,42.3,40.3
3781,84.0,85.9,69.7,60.8
3782,97.7,92.4,79.3,68.5
3783,106.7,87.9,72.5,61.6
3784,80.3,74.9,64.2,52.7
3786,45.1,45.3,41.2,37.7
3787,62.4,55.8,49.3,43.2
3788,81.5,67.8,55.2,43.0
3789,75.5,65.8,51.6,44.0
3791,32.1,34.2,33.0,28.7
3792,43.9,42.8,37.0,32.8
3793,55.0,47.1,39.6,30.2
3794,52.8,46.0,35.3,29.9
3796,80.1,86.0,89.1,77.7
3797,112.7,113.5,104.0,92.6
3798,141.1,122.9,107.1,88.5
3799,126.5,117.8,101.1,86.1
3801,36.4,41.2,48.4,45.1
3802,47.0,49.9,47.3,42.2
3803,47.8,46.3,40.7,35.7
3804,41.7,39.3,34.9,29.9
3806,98.7,98.7,91.9,90.5
3807,105.5,98.1,88.7,89.3
3808,104.0,90.6,84.4,70.6
3809,69.9,70.5,65.6,56.1
3811,358.1,323.9,263.6,252.4
3812,317.7,248.1,204.8,191.0
3813,233.0,194.4,172.6,116.3
3814,127.7,125.0,102.9,75.6
3816,264.5,237.1,201.0,186.9
3817,211.7,166.9,141.7,133.1
3818,143.8,108.3,103.4,77.2
3819,70.3,69.0,58.3,44.3
3821,63.2,65.5,69.0,72.3
3822,56.9,51.7,48.3,49.5
3823,49.2,42.8,38.4,29.4
3824,37.4,33.7,24.7,19.2
3826,0.0,0.1,0.3,0.4
3827,0.3,0.1,0.0,0.0
3828,7.1,4.1,0.0,0.0
3829,8.5,5.7,2.5,1.3
3831,2.4,2.6,2.2,1.9
3832,2.7,2.2,2.1,1.8
3833,6.2,3.0,1.3,1.2
3834,5.6,3.7,2.3,1.4
3836,51.8,52.2,48.9,41.4
3837,64.5,59.2,50.7,45.9
3838,74.6,64.0,56.2,46.9
3839,65.8,59.2,51.2,47.6
3841,64.5,64.7,54.7,49.1
3842,81.3,75.7,63.8,55.5
3843,96.4,80.2,69.0,55.9
3844,80.1,75.0,63.4,52.4
3846,87.9,85.6,72.2,64.2
3847,113.0,99.3,85.6,70.8
3848,121.6,102.3,89.5,67.0
3849,94.0,87.5,75.2,63.5
3851,45.4,47.9,46.0,40.1
3852,60.5,58.6,50.4,43.7
3853,81.0,66.7,51.2,38.6
3854,65.9,58.0,47.6,38.2
3856,100.8,108.4,124.5,107.8
3857,125.5,126.2,116.0,99.5
3858,138.8,106.8,95.1,79.9
3859,104.7,93.7,78.9,63.6
3861,56.8,62.2,71.5,65.1
3862,71.2,74.1,68.2,58.0
3863,91.0,80.3,61.8,50.5
3864,89.0,80.0,59.9,47.9
3866,12.0,11.5,11.1,10.6
3867,12.7,11.0,9.4,8.8
3868,14.0,11.2,9.5,7.2
3869,11.9,10.2,7.8,6.3
3871,207.8,192.5,153.4,148.2
3872,186.1,147.7,124.3,118.8
3873,169.0,132.5,98.9,70.7
3874,95.8,87.4,67.5,48.2
3876,158.7,138.0,102.1,93.8
3877,138.4,105.8,87.0,80.8
3878,114.9,91.2,76.2,52.4
3879,66.7,62.6,50.0,35.7
3881,25.8,25.4,23.7,23.7
3882,26.4,22.7,20.0,20.1
3883,33.0,25.3,19.8,13.9
3884,22.0,20.1,15.0,10.9
3886,40.1,40.4,38.9,32.5
3887,47.8,48.3,42.4,32.9
3888,55.0,44.8,32.9,27.8
3889,43.4,38.5,28.4,22.6
3891,21.8,23.3,21.3,18.4
3892,25.7,22.4,21.5,18.8
3893,23.1,19.2,16.9,16.2
3894,21.8,17.3,15.4,13.0
3896,4.5,4.6,4.9,4.2
3897,5.5,4.8,4.1,3.7
3898,12.6,9.1,4.7,3.8
3899,15.5,11.1,6.7,5.3
3901,0.2,0.3,0.7,0.8
3902,0.8,0.3,0.2,0.2
3903,1.5,0.5,0.2,0.2
3904,2.3,1.0,0.5,0.4
3906,144.8,143.3,130.0,114.2
3907,169.2,151.0,132.4,108.8
3908,167.6,139.0,123.4,94.2
3909,118.6,111.8,98.3,83.2
3911,101.4,107.8,109.5,96.0
3912,143.4,141.1,122.5,110.3
3913,194.8,169.8,140.2,105.7
3914,169.3,154.5,129.6,108.3
3916,41.7,44.7,47.8,41.3
3917,55.4,55.4,50.7,44.4
3918,71.0,59.9,50.1,40.5
3919,65.0,58.0,47.8,39.4
3921,61.6,70.6,78.2,72.8
3922,80.0,86.2,82.9,76.1
3923,72.1,75.4,77.7,67.2
3924,61.2,62.9,62.8,57.0
3926,80.6,79.0,80.4,77.2
3927,78.0,70.9,62.7,58.3
3928,56.6,52.7,43.6,37.5
3929,36.7,33.5,29.1,23.2
3931,245.3,222.4,176.7,165.5
3932,226.8,176.9,145.9,138.3
3933,173.6,142.2,127.4,86.7
3934,96.8,94.1,76.8,56.8
3936,162.1,141.6,128.7,121.3
3937,133.0,102.3,84.6,77.4
3938,112.0,88.7,67.8,47.3
3939,64.7,59.1,45.6,31.9
3941,189.6,196.8,192.1,197.4
3942,174.0,160.8,150.8,156.4
3943,153.0,139.3,130.3,100.2
3944,95.6,99.2,85.0,69.4
3946,63.6,65.0,67.0,60.7
3947,82.9,84.8,76.1,63.8
3948,100.6,85.1,81.3,64.1
3949,77.6,77.7,70.7,60.9
3951,1.8,1.9,1.9,1.8
3952,2.9,2.4,2.3,2.2
3953,3.3,2.7,2.6,2.5
3954,3.6,2.9,2.7,2.6
3956,11.9,12.0,12.2,10.3
3957,14.7,13.3,11.3,10.0
3958,14.7,13.0,10.9,9.5
3959,15.1,12.4,9.5,8.9
3961,5.6,7.7,5.8,5.5
3962,11.6,10.3,8.6,7.9
3963,15.6,12.7,10.6,8.7
3964,14.0,12.3,10.6,9.0
3966,85.2,87.6,77.3,69.6
3967,116.1,102.9,90.8,78.0
3968,124.0,107.6,94.4,73.6
3969,101.5,93.2,80.0,69.5
3971,105.6,111.3,132.3,118.8
3972,107.1,119.5,107.3,93.8
3973,110.3,94.1,83.4,69.8
3974,88.5,78.5,64.1,52.6
3976,41.2,37.7,37.8,31.4
3977,59.2,47.6,42.4,36.0
3978,77.8,64.6,45.9,33.4
3979,68.0,59.2,47.5,37.0
3981,61.2,76.5,76.8,73.2
3982,110.2,115.4,108.0,101.7
3983,142.6,137.4,128.9,109.0
3984,132.9,134.3,123.3,111.7
3986,32.0,32.4,31.8,30.8
3987,38.8,33.6,29.0,27.9
3988,45.9,38.5,30.1,23.2
3989,32.7,30.0,25.6,20.4
3991,96.9,82.0,80.2,78.2
3992,71.9,56.1,47.3,43.9
3993,48.8,37.4,33.5,23.0
3994,28.3,24.5,18.1,12.9
3996,243.8,204.8,174.7,161.6
3997,157.8,140.9,119.8,111.4
3998,111.6,89.5,87.0,62.3
3999,65.1,60.1,46.1,33.4
4001,66.1,82.3,60.5,60.9
4002,76.6,73.3,65.0,64.2
4003,74.3,63.2,60.4,42.9
4004,51.0,49.1,38.2,29.3
4006,35.1,36.4,42.7,39.2
4007,38.0,43.2,39.7,33.1
4008,50.0,41.5,37.0,29.1
4009,40.0,36.8,30.9,25.1
4011,12.0,17.1,11.6,9.8
4012,22.3,20.6,18.8,16.4
4013,22.1,19.2,18.7,18.2
4014,20.6,18.5,18.3,16.8
4016,109.4,118.6,114.6,95.2
4017,117.1,111.2,99.2,91.6
4018,108.3,91.1,79.6,72.4
4019,87.2,75.9,63.6,57.6
4021,66.4,71.3,64.0,56.7
4022,75.7,76.4,66.0,57.5
4023,76.1,65.2,58.9,51.5
4024,58.5,55.4,48.8,41.5
4026,54.3,53.8,55.1,49.6
4027,55.1,54.8,48.6,40.1
4028,53.5,44.5,39.1,31.6
4029,41.2,35.9,29.3,24.1
4031,53.9,52.6,55.2,47.0
4032,67.1,59.3,50.5,41.7
4033,79.3,66.6,48.2,33.9
4034,61.1,52.9,42.0,33.2
4036,39.9,40.9,41.7,36.5
4037,65.6,56.8,51.5,46.1
4038,94.3,81.3,64.2,48.0
4039,85.6,77.8,66.1,55.1
4041,23.9,30.3,23.0,20.6
4042,48.0,43.4,38.8,34.1
4043,64.6,57.4,46.7,35.4
4044,60.7,56.5,47.2,38.5
4046,35.7,32.5,35.3,34.2
4047,32.7,27.3,24.6,23.5
4048,23.4,19.7,17.9,15.6
4049,16.4,14.9,13.1,10.6
4051,185.4,167.1,146.7,140.8
4052,130.4,118.4,100.9,96.1
4053,105.5,84.0,76.2,53.5
4054,62.2,56.8,43.4,31.6
4056,235.8,200.3,167.7,156.2
4057,179.8,140.3,119.2,111.8
4058,153.1,119.1,91.6,66.3
4059,93.3,84.0,62.3,44.0
4061,5.3,3.7,3.1,3.3
4062,7.9,3.9,3.2,3.2
4063,8.3,5.9,4.5,2.4
4064,6.4,5.0,3.3,2.3
4066,38.0,41.3,51.0,47.0
4067,50.3,51.4,46.0,37.8
4068,58.4,49.5,41.9,35.2
4069,47.2,44.4,38.1,31.6
4071,21.7,22.4,18.6,15.5
4072,32.2,26.2,23.8,20.6
4073,37.2,31.1,26.0,23.0
4074,33.0,28.7,27.2,23.9
4076,27.8,25.3,23.3,19.9
4077,32.7,26.1,23.3,21.6
4078,38.6,30.6,22.6,19.2
4079,34.6,28.4,22.5,19.7
4081,39.1,46.9,37.5,34.2
4082,56.5,55.9,48.3,43.8
4083,71.3,60.7,53.1,44.3
4084,59.0,55.5,48.7,41.7
4086,79.3,78.9,74.2,67.1
4087,94.0,88.7,79.4,68.6
4088,102.5,89.7,82.0,63.2
4089,82.7,76.6,66.7,58.8
4091,68.3,80.3,77.4,67.3
4092,86.8,92.7,81.0,70.6
4093,86.0,76.2,71.2,58.6
4094,71.4,65.7,56.7,48.5
4096,109.3,121.7,126.6,109.8
4097,146.5,153.6,142.2,126.4
4098,159.9,145.8,136.1,116.3
4099,138.1,133.2,120.2,105.9
4101,56.1,58.4,62.7,55.8
4102,69.8,69.8,64.3,54.9
4103,72.4,66.6,58.2,47.1
4104,59.2,56.8,49.1,41.1
4106,35.1,32.0,31.1,30.2
4107,38.1,30.9,27.3,26.9
4108,43.1,35.7,28.6,21.3
4109,31.1,28.3,23.9,19.0
4111,162.5,149.2,119.9,110.4
4112,110.7,97.2,81.7,74.3
4113,84.4,64.3,50.0,37.4
4114,48.5,42.2,30.5,20.9
4116,104.5,95.7,73.1,66.5
4117,83.7,69.1,57.1,51.8
4118,67.4,52.1,40.9,30.0
4119,39.5,34.8,25.6,18.0
4121,57.4,53.5,50.4,49.7
4122,53.9,46.1,40.4,38.9
4123,51.3,41.7,34.4,24.2
4124,33.5,30.6,22.3,16.2
4126,34.4,39.0,35.7,32.3
4127,57.1,54.2,48.7,41.4
4128,81.6,70.4,56.9,44.2
4129,66.2,63.4,55.8,48.0
4131,0.9,0.4,0.6,0.6
4132,1.6,0.4,0.3,0.3
4133,3.6,2.2,0.6,0.2
4134,3.8,2.4,1.6,1.0
4136,0.0,0.1,0.4,0.4
4137,0.4,0.1,0.0,0.0
4138,0.7,0.1,0.0,0.0
4139,1.3,0.4,0.2,0.1
4141,46.8,46.8,48.2,44.2
4142,55.9,51.4,44.6,39.4
4143,60.1,50.0,39.9,35.6
4144,47.1,43.0,36.5,30.5
4146,47.3,48.5,42.6,37.2
4147,53.4,50.6,44.5,36.4
4148,47.3,40.0,33.9,29.0
4149,35.5,31.3,25.9,21.8
4151,49.1,48.3,52.8,46.4
4152,67.4,59.7,51.6,45.5
4153,78.7,67.7,54.6,41.1
4154,66.0,58.9,49.1,41.1
4156,30.6,37.7,33.7,29.0
4157,59.2,57.7,50.9,45.1
4158,77.1,69.2,61.9,48.9
4159,70.6,66.5,59.0,51.0
4161,27.2,31.3,32.4,30.1
4162,41.5,42.9,39.8,36.0
4163,50.0,47.1,44.7,36.1
4164,45.4,44.5,40.0,35.3
4166,114.0,113.7,117.1,114.1
4167,81.9,96.8,88.8,85.8
4168,77.1,66.2,66.7,55.5
4169,50.9,48.2,42.0,34.0
4171,157.3,144.9,109.2,101.5
4172,159.0,118.5,96.0,89.5
4173,149.6,117.7,91.2,58.8
4174,90.5,82.1,61.4,43.7
4176,201.9,182.5,154.5,142.6
4177,153.7,128.9,107.0,97.6
4178,109.8,89.0,80.7,58.1
4179,64.8,60.8,47.5,34.6
4181,99.1,94.2,87.1,85.8
4182,99.0,78.7,68.6,64.4
4183,104.6,84.4,60.5,40.4
4184,66.0,60.2,43.2,30.5
4186,39.4,46.9,45.4,40.9
4187,57.0,65.8,59.3,51.1
4188,79.9,70.6,65.6,53.5
4189,66.9,65.5,59.1,51.7
4191,0.0,0.0,0.2,0.2
4192,0.2,0.0,0.0,0.0
4193,0.4,0.0,0.0,0.0
4194,0.7,0.2,0.1,0.1
4196,4.5,2.4,2.7,2.4
4197,6.4,2.9,2.4,2.2
4198,12.5,8.7,4.1,2.3
4199,12.1,8.7,5.9,4.3
4201,6.6,6.3,6.9,6.3
4202,7.0,6.4,5.5,4.8
4203,8.3,6.4,5.9,4.4
4204,7.2,5.8,4.9,4.1
4206,64.9,85.0,66.7,60.2
4207,115.4,105.1,88.8,72.6
4208,125.0,107.8,93.7,70.8
4209,102.1,93.2,78.6,66.3
4211,15.5,17.2,15.7,13.6
4212,24.3,23.4,19.8,17.6
4213,31.4,25.9,22.0,16.6
4214,28.9,24.5,19.8,16.3
4216,56.1,58.1,60.1,50.7
4217,74.4,70.3,64.6,56.6
4218,72.3,64.1,56.0,50.1
4219,63.6,59.3,52.2,44.7
4221,33.3,38.2,47.4,44.3
4222,31.2,41.4,39.8,34.9
4223,22.0,19.7,22.4,24.4
4224,18.2,16.6,14.1,11.8
4226,117.6,103.7,105.4,100.8
4227,104.7,90.9,81.5,77.1
4228,93.5,78.8,66.8,52.1
4229,60.7,56.3,47.6,37.7
4231,172.7,155.8,124.7,119.7
4232,153.2,117.5,98.6,93.6
4233,136.4,104.7,79.9,54.8
4234,82.6,73.0,52.9,37.0
4236,200.7,174.1,154.2,146.3
4237,131.5,121.0,104.6,99.8
4238,95.9,78.1,77.1,56.9
4239,56.9,53.3,41.9,31.6
4241,31.5,31.1,24.9,24.6
4242,38.1,28.2,24.4,23.6
4243,36.1,29.0,23.6,16.0
4244,25.0,22.6,16.6,12.1
4246,6.1,6.4,7.3,6.8
4247,6.1,7.7,7.4,6.7
4248,9.8,7.9,6.5,5.9
4249,8.6,7.5,6.3,5.4
4251,6.2,6.4,10.9,10.3
4252,8.3,6.6,5.9,4.8
4253,8.3,7.0,5.9,4.9
4254,6.6,5.7,5.6,5.0
4256,2.8,1.4,1.7,1.5
4257,4.1,1.6,1.3,1.2
4258,6.1,4.2,2.4,1.2
4259,6.1,4.2,2.9,2.2
4261,52.6,54.0,43.8,38.4
4262,74.7,63.8,53.5,46.3
4263,89.4,73.1,57.7,45.4
4264,72.2,65.2,53.9,43.2
4266,60.6,53.9,58.0,53.0
4267,72.0,58.4,52.0,44.5
4268,84.3,70.7,56.6,41.0
4269,68.5,60.7,50.5,42.4
4271,103.4,118.0,121.2,109.3
4272,158.7,159.4,140.8,130.4
4273,193.9,178.5,159.7,127.6
4274,164.6,158.1,142.0,128.3
4276,30.0,26.5,31.9,28.5
4277,42.4,34.1,31.1,27.5
4278,57.5,47.4,37.3,25.9
4279,52.6,45.4,36.5,28.8
4281,53.9,62.7,65.9,63.3
4282,93.6,94.6,89.5,85.7
4283,129.6,123.3,110.5,92.7
4284,121.6,121.4,110.3,99.4
4286,51.1,50.8,48.1,45.8
4287,51.1,48.5,42.4,39.6
4288,65.2,52.0,34.9,28.0
4289,44.5,38.9,30.5,22.5
4291,164.5,158.3,137.0,134.9
4292,165.7,128.1,107.2,104.0
4293,177.5,137.7,97.3,67.4
4294,110.2,98.8,72.9,52.2
4296,201.0,189.1,139.6,127.2
4297,196.1,144.9,118.2,108.3
4298,160.1,130.8,109.3,73.2
4299,96.6,91.5,71.9,52.8
4301,93.8,90.4,77.7,76.2
4302,92.3,74.8,66.8,65.6
4303,93.5,75.9,57.2,41.3
4304,62.1,57.2,42.0,30.5
4306,35.4,36.1,38.3,36.0
4307,41.1,43.3,40.0,31.7
4308,52.8,43.5,39.8,30.5
4309,39.5,39.3,35.5,30.3
4311,21.6,22.4,23.6,21.1
4312,17.5,19.6,19.5,17.1
4313,14.4,11.0,11.0,12.6
4314,12.7,10.0,8.4,6.7
4316,36.8,36.3,36.8,31.3
4317,39.7,37.3,32.5,28.9
4318,47.8,38.9,29.5,25.4
4319,39.9,33.5,27.1,24.0
4321,115.1,122.8,116.0,105.9
4322,150.9,145.6,126.3,116.4
4323,175.2,153.3,142.5,119.9
4324,146.3,142.8,128.2,111.5
4326,66.9,73.3,57.2,50.8
4327,100.9,88.9,77.3,65.7
4328,113.1,97.2,83.3,63.4
4329,93.1,84.7,71.7,61.5
4331,97.5,136.5,108.0,94.5
4332,189.6,192.2,163.6,145.4
4333,219.9,201.7,185.9,145.2
4334,188.6,180.7,160.4,141.9
4336,52.9,59.0,62.2,55.2
4337,87.1,86.6,79.6,73.6
4338,115.6,105.7,96.3,78.5
4339,106.5,102.5,93.1,83.0
4341,42.5,48.1,54.7,50.8
4342,51.0,58.7,55.3,49.0
4343,52.0,48.4,47.1,41.7
4344,44.2,42.9,37.8,32.8
4346,49.4,45.6,46.8,55.0
4347,26.9,36.3,34.1,33.2
4348,23.8,19.0,23.5,18.8
4349,16.4,14.1,11.3,8.6
4351,313.3,290.4,230.6,207.2
4352,286.4,218.3,178.8,164.2
4353,213.1,169.4,134.2,96.1
4354,123.9,113.7,85.3,60.8
4356,392.3,353.7,287.6,265.5
4357,309.5,259.6,220.3,209.4
4358,229.4,194.0,180.6,132.0
4359,135.7,133.6,109.3,84.1
4361,67.9,68.7,54.0,51.8
4362,75.6,58.5,50.9,48.4
4363,71.3,58.7,45.7,31.8
4364,46.9,43.7,32.7,24.0
4366,11.4,11.4,13.2,11.8
4367,17.2,16.1,13.9,11.4
4368,29.3,23.6,16.5,12.2
4369,24.4,21.7,17.7,14.0
4371,0.4,0.0,0.2,0.2
4372,0.9,0.0,0.0,0.0
4373,2.7,1.6,0.3,0.0
4374,3.0,1.8,1.2,0.7
4376,50.3,53.3,55.6,47.3
4377,45.0,47.4,42.4,37.3
4378,21.6,17.5,16.5,24.5
4379,16.7,13.7,11.0,9.6
4381,65.2,78.6,68.9,64.7
4382,100.9,97.1,85.3,79.6
4383,117.1,105.0,94.3,83.3
4384,94.9,94.2,87.6,79.8
4386,68.9,66.8,64.5,59.5
4387,91.2,79.6,72.3,64.8
4388,114.5,98.9,79.8,63.2
4389,94.9,86.7,74.6,66.0
4391,42.6,47.5,52.0,47.1
4392,61.0,63.8,57.2,53.9
4393,71.1,67.3,64.1,52.8
4394,60.1,59.0,55.3,52.3
4396,19.7,16.0,17.1,14.6
4397,29.5,21.3,19.0,16.6
4398,44.9,36.0,24.2,16.3
4399,41.1,34.5,26.9,20.5
4401,33.1,34.8,38.0,34.7
4402,43.2,45.3,42.3,38.5
4403,55.8,51.0,46.8,37.4
4404,52.0,49.7,43.3,36.8
4406,130.3,153.5,130.5,127.0
4407,173.4,158.8,139.5,136.2
4408,159.5,143.3,129.1,109.9
4409,112.0,111.1,101.3,86.4
4411,208.1,196.1,152.9,143.8
4412,176.1,148.0,123.8,117.5
4413,149.3,117.7,95.1,69.2
4414,90.7,82.3,61.6,44.4
4416,131.1,106.5,81.2,73.8
4417,100.3,75.7,62.9,57.4
4418,125.7,88.2,47.6,32.2
4419,79.2,64.4,41.1,24.5
4421,50.6,54.4,46.3,47.8
4422,64.0,52.1,46.4,47.4
4423,68.1,57.4,47.0,33.8
4424,46.3,44.1,34.1,26.3
4426,4.6,4.7,5.1,4.4
4427,6.0,5.8,5.0,3.9
4428,7.7,6.4,5.3,3.9
4429,6.0,5.4,4.7,4.1
4431,0.4,1.7,0.6,0.6
4432,2.8,2.4,2.2,2.0
4433,3.3,2.7,2.6,2.5
4434,3.6,2.9,2.8,2.6
4436,44.5,46.3,42.4,36.5
4437,59.5,52.7,46.4,43.4
4438,61.8,53.8,47.8,42.8
4439,54.1,48.7,43.1,41.8
4441,47.0,58.7,51.0,46.9
4442,64.3,66.9,58.1,52.4
4443,67.8,59.0,54.5,50.1
4444,56.1,53.9,48.5,42.5
4446,78.6,81.4,76.5,67.6
4447,94.7,88.3,79.0,67.2
4448,96.3,83.8,73.9,59.3
4449,76.6,70.4,60.8,53.2
4451,91.1,100.0,105.4,97.9
4452,114.2,118.8,107.3,98.5
4453,129.1,118.7,110.6,88.3
4454,107.0,102.8,93.1,84.6
4456,30.7,28.0,27.7,23.6
4457,44.8,35.7,32.4,28.4
4458,65.4,53.3,38.6,27.1
4459,60.4,51.8,41.1,31.8
4461,54.4,63.5,62.6,56.9
4462,84.6,87.9,80.8,72.6
4463,110.8,104.6,95.3,75.0
4464,99.3,98.4,88.3,77.1
4466,95.3,92.8,87.7,81.3
4467,85.4,79.2,69.8,63.5
4468,56.8,47.8,38.4,38.0
4469,34.0,31.1,25.8,20.0
4471,335.3,324.7,251.3,238.1
4472,308.8,253.3,212.2,203.1
4473,234.0,197.3,178.4,126.8
4474,136.7,133.7,108.3,83.5
4476,467.1,422.2,337.9,310.9
4477,420.4,323.9,270.1,255.1
4478,369.8,306.9,256.9,174.5
4479,221.7,214.6,171.7,128.8
4481,143.7,135.3,120.8,116.1
4482,118.4,103.2,92.3,87.1
4483,87.0,73.0,61.8,47.7
4484,50.5,47.9,36.0,26.8
4486,2.7,1.1,1.3,1.5
4487,5.9,2.0,1.6,1.3
4488,13.7,9.4,3.9,1.5
4489,12.4,9.4,6.2,3.9
4491,4.1,3.8,3.2,2.7
4492,6.9,4.9,4.4,4.0
4493,9.3,7.3,5.9,4.8
4494,9.3,7.5,6.7,5.6
4496,6.7,4.7,5.3,4.9
4497,9.7,6.1,5.4,5.4
4498,14.7,11.3,7.6,5.8
4499,14.2,11.1,8.7,7.6
4501,75.4,90.2,79.5,72.0
4502,100.5,103.6,88.5,77.9
4503,109.5,95.2,89.4,75.6
4504,87.9,84.7,75.7,65.1
4506,106.8,111.5,109.8,100.1
4507,139.9,126.2,110.8,93.1
4508,151.0,130.6,110.3,85.5
4509,119.4,109.5,93.3,80.3
4511,65.9,67.9,70.6,61.2
4512,78.8,78.5,68.6,59.6
4513,87.6,75.7,64.3,49.5
4514,70.8,63.5,52.9,44.1
4516,36.4,34.3,35.8,30.1
4517,38.1,37.4,34.7,29.5
4518,39.8,32.0,27.8,21.8
4519,34.5,28.7,22.2,16.6
4521,25.0,25.0,26.0,23.2
4522,28.4,28.3,26.7,23.4
4523,28.1,24.5,22.8,18.7
4524,25.3,22.7,18.7,15.0
4526,58.2,61.3,61.5,60.2
4527,51.2,51.6,46.9,44.9
4528,35.4,29.2,26.2,27.2
4529,24.8,22.3,18.6,14.7
4531,172.0,145.4,125.9,118.5
4532,126.7,98.9,83.1,76.6
4533,74.9,58.0,52.2,39.0
4534,43.5,38.3,28.2,19.8
4536,658.9,624.8,477.4,441.4
4537,617.1,486.5,406.5,385.5
4538,466.2,392.8,336.4,254.2
4539,279.4,274.3,221.9,169.4
4541,153.9,151.2,134.2,131.7
4542,124.6,118.5,108.1,107.3
4543,103.1,88.4,85.5,64.1
4544,66.9,65.2,51.3,39.4
4546,36.8,40.8,41.3,36.7
4547,39.0,48.9,45.3,38.5
4548,43.3,38.6,39.7,34.5
4549,34.4,34.0,31.3,27.7
4551,1.5,1.4,1.4,1.2
4552,2.4,1.9,1.7,1.5
4553,3.5,2.6,2.0,1.8
4554,3.7,2.8,2.4,2.1
4556,6.8,6.3,6.7,5.9
4557,9.1,7.4,6.4,6.2
4558,11.6,9.6,8.3,6.6
4559,10.8,9.1,7.8,7.5
4561,111.1,100.8,102.4,92.6
4562,117.5,107.8,94.5,84.2
4563,145.2,117.5,92.7,75.3
4564,116.6,104.4,85.4,68.1
4566,9.2,7.7,8.8,8.3
4567,11.8,8.5,7.5,6.7
4568,14.8,11.6,9.6,6.5
4569,13.1,10.6,8.6,7.3
4571,12.2,12.1,13.4,11.9
4572,17.1,15.9,13.7,12.5
4573,21.1,17.5,15.0,11.7
4574,19.5,16.3,13.6,11.6
4576,85.9,89.9,111.4,98.3
4577,89.6,102.7,96.2,83.7
4578,84.6,74.1,73.9,65.8
4579,70.9,65.2,55.9,46.9
4581,45.2,50.1,59.4,54.8
4582,41.2,54.3,52.2,45.7
4583,38.7,33.9,33.6,32.8
4584,33.0,29.8,24.3,19.3
4586,86.6,84.1,89.0,85.1
4587,69.6,70.2,62.6,57.3
4588,49.0,40.8,34.0,33.0
4589,28.4,25.7,21.0,16.1
4591,199.3,161.4,130.6,122.7
4592,183.2,116.4,95.2,85.4
4593,132.6,101.5,77.1,47.7
4594,75.0,65.9,47.1,32.0
4596,170.5,144.0,128.4,119.5
4597,127.1,101.7,84.7,77.7
4598,99.9,80.1,69.9,46.9
4599,58.0,53.6,41.4,29.9
4601,54.7,46.4,47.3,48.3
4602,51.9,39.8,35.6,35.6
4603,50.8,40.4,33.6,22.6
4604,35.1,31.6,22.8,16.3
4606,49.7,54.5,59.7,54.4
4607,48.6,67.4,63.6,55.6
4608,62.9,56.7,59.2,51.2
4609,50.3,50.4,46.8,42.4
4611,8.9,8.8,7.3,6.5
4612,13.3,10.0,9.4,8.6
4613,16.8,13.6,11.4,9.6
4614,15.8,13.3,12.3,10.7
4616,33.7,38.4,40.6,36.1
4617,45.4,44.7,39.1,36.8
4618,48.6,43.4,41.2,37.3
4619,43.0,39.7,36.1,35.8
4621,35.9,32.8,30.4,27.8
4622,45.2,36.5,32.0,28.9
4623,55.0,44.5,34.1,27.1
4624,44.4,39.6,32.7,26.8
4626,47.6,45.7,46.7,42.0
4627,42.7,45.1,40.7,34.0
4628,44.2,36.7,33.8,26.4
4629,34.2,29.6,24.3,20.0
4631,165.3,171.5,176.3,151.9
4632,186.0,187.1,165.2,142.3
4633,166.7,143.3,121.9,106.4
4634,132.0,118.2,96.7,79.0
4636,33.3,32.9,38.4,33.3
4637,38.6,38.0,35.0,30.3
4638,43.1,36.2,31.7,25.3
4639,38.1,33.4,27.8,22.4
4641,22.5,32.7,29.5,27.7
4642,46.8,50.7,46.2,42.5
4643,60.5,58.4,56.2,46.9
4644,57.0,57.5,53.1,48.0
4646,69.9,71.2,81.5,82.0
4647,59.1,64.8,59.9,59.6
4648,57.0,50.2,44.8,41.3
4649,37.6,36.4,32.8,28.3
4651,503.8,488.0,375.3,354.3
