,DATE,AVG MAX TEMPERATURE
1064,1065,23.7166666675
1065,1066,20.200000000000003
1066,1067,13.51666666675
1067,1068,9.025000001
1068,1069,7.449999999999999
1069,1070,7.308333333499999
1070,1071,11.083333334999999
1071,1072,16.78333333425
1072,1073,24.158333335000002
1073,1074,26.6166666675
1074,1075,25.891666665
1075,1076,25.0083333325
1076,1077,24.716666665
1077,1078,19.4416666675
1078,1079,15.5166666675
1079,1080,8.466666666
1080,1081,4.841666666
1081,1082,6.191666666750001
1082,1083,11.65
1083,1084,16.133333335
1084,1085,20.4666666675
1085,1086,25.7416666675
1086,1087,26.1083333325
1087,1088,24.925
1088,1089,23.8083333325
1089,1090,18.75
1090,1091,14.125
1091,1092,9.258333334249999
1092,1093,6.10833333325
1093,1094,6.799999999000001
1094,1095,10.3749999985
1095,1096,16.291666664999997
1096,1097,20.1750000025
1097,1098,25.1166666675
1098,1099,24.8
1099,1100,24.075000002499998
1100,1101,22.316666667499998
1101,1102,19.5
1102,1103,14.46666666575
1103,1104,9.991666667499999
1104,1105,4.766666667500001
1105,1106,9.508333333249999
1106,1107,10.3
1107,1108,18.141666667499997
1108,1109,22.716666664999998
1109,1110,25.75
1110,1111,24.4
1111,1112,25.0083333325
1112,1113,23.6333333325
1113,1114,19.283333335000002
1114,1115,14.45
1115,1116,9.216666666750001
1116,1117,6.6166666675
1117,1118,6.66666666675
1118,1119,13.5916666675
1119,1120,16.23333333325
1120,1121,22.40833333
1121,1122,26.525
1122,1123,25.558333335000004
1123,1124,24.741666665
1124,1125,21.858333332500003
1125,1126,18.4999999975
1126,1127,15.20833333325
1127,1128,8.14999999925
1128,1129,4.391666666
1129,1130,7.33333333325
1130,1131,10.86666666575
1131,1132,15.31666666825
1132,1133,22.2083333325
1133,1134,26.3250000025
1134,1135,25.283333335000002
1135,1136,23.983333332500003
1136,1137,22.8
1137,1138,19.5666666675
1138,1139,14.308333334999999
1139,1140,7.825000000750001
1140,1141,5.708333334000001
1141,1142,7.925000001
1142,1143,12.34999999925
1143,1144,17.63333333425
1144,1145,20.3833333325
1145,1146,24.4333333325
1146,1147,25.249999997499998
1147,1148,23.574999999999996
1148,1149,23.525
1149,1150,18.9500000025
1150,1151,13.466666665
1151,1152,8.4333333325
1152,1153,5.658333332499999
1153,1154,7.5999999992500005
1154,1155,11.958333332499999
1155,1156,16.5333333325
1156,1157,19.85
1157,1158,24.5333333325
1158,1159,26.05
1159,1160,24.05833333
1160,1161,23.750000002500002
1161,1162,17.933333335
1162,1163,13.09999999925
1163,1164,7.14166666575
1164,1165,5.30833333325
1165,1166,7.491666666
1166,1167,10.875
1167,1168,18.291666667500003
1168,1169,22.125
1169,1170,25.450000000000003
1170,1171,25.6750000025
1171,1172,24.391666665
1172,1173,23.266666665
1173,1174,20.6916666675
1174,1175,14.04166666825
1175,1176,8.5083333325
1176,1177,5.924999999999999
1177,1178,8.64166666675
1178,1179,12.7666666675
1179,1180,19.474999999999998
1180,1181,23.141666665
1181,1182,26.00833333
1182,1183,26.008333335000003
1183,1184,24.725000002500003
1184,1185,25.0750000025
1185,1186,20.958333332499997
1186,1187,15.258333332500001
1187,1188,9.899999999999999
1188,1189,6.166666665749999
1189,1190,6.24166666575
1190,1191,12.0583333325
1191,1192,20.016666665
1192,1193,25.5333333325
1193,1194,25.73333333
1194,1195,25.058333335
1195,1196,24.6083333325
1196,1197,23.466666665
1197,1198,21.125
1198,1199,14.80000000175
1199,1200,9.066666666749999
1200,1201,6.0416666665
1201,1202,8.783333334000002
1202,1203,13.466666665750001
1203,1204,18.3
1204,1205,24.4250000025
1205,1206,25.2749999975
1206,1207,24.9083333325
1207,1208,24.583333332499997
1208,1209,23.183333332500002
1209,1210,20.791666665
1210,1211,14.97500000075
1211,1212,9.041666667500001
1212,1213,6.06666666675
1213,1214,7.058333332250001
1214,1215,13.60833333425
1215,1216,18.958333335000003
1216,1217,23.708333335
1217,1218,25.875
1218,1219,25.833333332499997
1219,1220,24.950000000000003
1220,1221,21.508333335
1221,1222,20.4833333325
1222,1223,15.32499999825
