DATE,AVG MAX TEMPERATURE
66,27.6
66,24.8
66,19.7
67,31.86666667
67,27.2
67,25.03333333
67,21.13333333
68,30.93333333
68,26.43333333
68,24.63333333
68,20.86666667
69,29.36666667
69,24.3
69,21.93333333
69,17.8
70,27.46666667
70,21.7
70,18.8
70,14
71,21.96666667
71,16.46666667
71,13.63333333
71,8.6
72,16.4
72,11.33333333
72,8.466666667
72,3.733333333
73,15
73,9.166666667
73,5.8
73,0.666666667
74,12.83333333
74,6.733333333
74,3.466666667
74,-1.866666667
75,16.9
75,10.76666667
75,7.7
75,2.633333333
76,24.3
76,17.96666667
76,15.1
76,9.933333333
77,29.03333333
77,22
77,18.53333333
77,13.1
78,32.56666667
78,26.13333333
78,22.96666667
78,17.7
79,31.86666667
79,27
79,24.83333333
79,20.93333333
80,29.83333333
80,25.5
80,23.83333333
80,20.26666667
81,29.83333333
81,24.7
81,22
81,17.83333333
82,26.83333333
82,20.83333333
82,17.56666667
82,12.3
83,21.26666667
83,15.66666667
83,12.56666667
83,7.466666667
84,14.3
84,9.266666667
84,6.1
84,1.233333333
85,13.73333333
85,8.233333333
85,5.133333333
85,0.066666667
86,14.6
86,8.333333333
86,4.666666667
86,-0.7
87,19.36666667
87,12.93333333
87,9.5
87,3.766666667
88,26.16666667
88,19.43333333
88,16.23333333
88,10.7
89,30.36666667
89,23.4
89,20.03333333
89,14.46666667
90,34.26666667
90,27.86666667
90,24.7
90,19.36666667
91,31.5
91,26.96666667
91,25.33333333
91,21.66666667
92,29.36666667
92,25.1
92,23.4
92,19.73333333
93,28.86666667
93,23.9
93,21.66666667
93,17.6
94,25.8
94,19.96666667
94,16.93333333
94,11.76666667
95,20.53333333
95,15.33333333
95,12.73333333
95,7.7
96,14.36666667
96,9.366666667
96,6.6
96,1.866666667
97,11.36666667
97,5.533333333
97,2.3
97,-2.933333333
98,12.66666667
98,6.7
98,3.666666667
98,-1.5
99,19.63333333
99,13.56666667
99,10.5
99,5.3
100,25.3
100,19.06666667
100,16.33333333
100,11.26666667
101,30.43333333
101,23.66666667
101,20.4
101,14.93333333
102,33.6
102,27.46666667
102,24.6
102,19.26666667
103,30.46666667
103,25.93333333
103,24.03333333
103,20.23333333
104,30.33333333
104,26.16666667
104,24.4
104,20.76666667
105,28.53333333
105,23.7
105,21.43333333
105,17.13333333
106,26.53333333
106,20.93333333
106,18.13333333
106,13.1
107,22.4
107,17.23333333
107,14.53333333
107,9.566666667
108,14.83333333
108,9.866666667
108,7.133333333
108,2.533333333
109,12.6
109,7.266666667
109,4.3
109,-0.533333333
110,14.56666667
110,8.533333333
110,5.5
110,0.333333333
111,18.53333333
111,12.26666667
111,8.966666667
111,3.633333333
112,24.2
112,17.7
112,14.63333333
112,9.133333333
113,31.23333333
113,24.5
113,21.3
113,15.8
114,33.5
114,27.43333333
114,24.53333333
114,19.26666667
115,30.9
115,26.56666667
115,24.76666667
115,21.13333333
116,30.1
116,25.9
116,24.2
116,20.63333333
117,29.83333333
117,24.73333333
117,22.4
117,18.13333333
118,26.23333333
118,20.63333333
118,17.9
118,12.96666667
119,19.96666667
119,14.73333333
119,11.9
119,6.766666667
120,13.1
120,7.366666667
120,3.933333333
120,-1
121,13.16666667
121,7.3
121,4.2
121,-0.833333333
122,14.4
122,8.333333333
122,5.233333333
122,-0.066666667
123,17.33333333
123,11.36666667
123,8.433333333
123,3.466666667
124,24.9
124,18.2
124,15.1
124,10.06666667
125,31.5
125,24.43333333
125,21.03333333
125,15.63333333
126,34.23333333
126,28.13333333
126,25.2
126,20.1
127,32.06666667
127,27.16666667
127,24.83333333
127,21.03333333
128,30.96666667
128,26.3
128,24
128,20.36666667
129,30.1
129,25.1
129,22.73333333
129,18.36666667
130,27
130,21.03333333
130,18.1
130,13.03333333
131,18.6
131,13.13333333
131,10.36666667
131,5.466666667
132,14.23333333
132,8.733333333
132,5.6
132,0.866666667
133,13.23333333
133,7.566666667
133,4.4
133,-0.633333333
134,15.66666667
134,9.5
134,6.466666667
134,1.6
135,18.66666667
135,12.56666667
135,9.433333333
135,4.466666667
136,25.63333333
136,19.23333333
136,16.46666667
136,11.4
137,30.63333333
137,23.7
137,20.4
137,15
138,34.16666667
138,28.06666667
138,25.13333333
138,19.9
139,32.13333333
139,27.43333333
139,25.46666667
139,21.7
140,29.83333333
140,25.5
140,23.66666667
140,20.03333333
141,28.13333333
141,23.2
141,20.8
141,16.63333333
142,26.9
142,21.4
142,18.76666667
142,13.86666667
143,20
143,14.63333333
143,11.9
143,6.933333333
144,14.6
144,9.433333333
144,6.5
144,1.866666667
145,13.8
145,8.433333333
145,5.533333333
145,0.5
146,13.93333333
146,7.866666667
146,4.5
146,-0.8
147,16.73333333
147,10.66666667
147,7.6
147,2.366666667
148,25.43333333
148,18.6
148,15.36666667
148,9.9
149,30.06666667
149,23.4
149,20.46666667
149,14.9
150,32.93333333
150,26.8
150,24.03333333
150,18.83333333
151,31.16666667
151,26.56666667
151,24.83333333
151,21.06666667
152,30.1
152,25.53333333
152,23.66666667
152,20.06666667
153,29.23333333
153,24.16666667
153,21.76666667
153,17.43333333
154,26.73333333
154,21.03333333
154,18.33333333
154,13.5
155,19.9
155,14.4
155,11.63333333
155,6.633333333
156,14.36666667
156,9.333333333
156,6.6
156,1.933333333
157,15.06666667
157,9.666666667
157,6.766666667
157,1.9
158,13.8
158,8.1
158,5.333333333
158,0.5
159,18.6
159,12.66666667
159,9.766666667
159,4.933333333
160,25.36666667
160,18.7
160,15.86666667
160,10.8
161,31
161,23.83333333
161,20.56666667
161,15
162,34.76666667
162,28.66666667
162,26
162,21.03333333
163,31.83333333
163,27.4
163,25.56666667
163,22.1
164,30.03333333
164,25.83333333
164,24.03333333
164,20.46666667
165,30.36666667
165,25.4
165,23.26666667
165,19.3
166,25.1
166,19.6
166,17
166,12.1
167,20.16666667
167,14.6
167,11.6
167,6.466666667
168,13.6
168,8.366666667
168,5.366666667
168,0.566666667
169,12.5
169,7.166666667
169,4.3
169,-0.833333333
170,12.73333333
170,6.866666667
170,3.933333333
170,-1.6
171,20.63333333
171,14.73333333
171,11.4
171,6.366666667
172,26.06666667
172,19.66666667
172,16.76666667
172,11.66666667
173,33.6
173,26.83333333
173,23.6
173,18.1
174,34.16666667
174,28
174,25.2
174,19.96666667
175,31.66666667
175,26.93333333
175,24.43333333
175,20.4
176,31.03333333
176,26.6
176,24.6
176,21.03333333
177,31.16666667
177,26.13333333
177,23.76666667
177,19.7
178,28.36666667
178,22.66666667
178,19.8
178,14.83333333
179,21.73333333
179,16.53333333
179,14.03333333
179,9.233333333
180,15.26666667
180,10.23333333
180,7.7
180,3.266666667
181,14.26666667
181,8.333333333
181,5.233333333
181,0.133333333
182,13.86666667
182,7.033333333
182,3.633333333
182,-1.766666667
183,22.1
183,15.9
183,12.73333333
183,7.6
184,27
184,20.56666667
184,17.66666667
184,12.6
185,30.26666667
185,23.4
185,20.23333333
185,14.86666667
186,33.6
186,27.16666667
186,24
186,18.83333333
187,31.43333333
187,26.8
187,24.93333333
187,21.23333333
188,30.43333333
188,26.13333333
188,24.53333333
188,21.3
189,29.56666667
189,24.53333333
189,22.26666667
189,18.2
190,26.9
190,21.36666667
190,18.63333333
190,13.83333333
191,19.13333333
191,13.66666667
191,10.53333333
191,5.4
192,14.16666667
192,9.066666667
192,5.7
192,0.9
193,14.06666667
193,8.566666667
193,5.3
193,0.4
194,16.13333333
194,10.16666667
194,7.3
194,2.2
195,19.76666667
195,13.9
195,10.96666667
195,6.033333333
196,23.73333333
196,17.53333333
196,14.9
196,9.933333333
197,28.96666667
197,22.4
197,19.93333333
197,14.96666667
198,33.16666667
198,26.9
198,24.13333333
198,18.93333333
199,30.7
199,26.1
199,24.2
199,20.43333333
200,29.46666667
200,25.13333333
200,23.66666667
200,20.26666667
201,28.76666667
201,23.83333333
201,21.7
201,17.73333333
202,25.5
202,19.93333333
202,17.33333333
202,12.43333333
203,19.43333333
203,14.03333333
203,11.3
203,6.233333333
204,15.03333333
204,9.933333333
204,6.433333333
204,1.4
205,11.6
205,6.066666667
205,3.033333333
205,-2.066666667
206,14.73333333
206,8.633333333
206,5.4
206,-0.033333333
207,18.7
207,12.56666667
207,9.433333333
207,4.2
208,23.36666667
208,16.86666667
208,13.96666667
208,8.733333333
209,32.53333333
209,25.6
209,22.26666667
209,16.9
210,33.66666667
210,27.5
210,25
210,19.93333333
211,32.03333333
211,27.3
211,25.16666667
211,21.33333333
212,31
212,26.53333333
212,24.73333333
212,21.13333333
213,29.13333333
213,24.13333333
213,21.86666667
213,17.83333333
214,26.46666667
214,20.83333333
214,18.1
214,13.33333333
215,20.03333333
215,14.53333333
215,10.83333333
215,5.7
216,13.4
216,8.133333333
216,4.066666667
216,-1.066666667
217,11.96666667
217,6.166666667
217,1.833333333
217,-3.566666667
218,12.23333333
218,6.1
218,3
218,-2.133333333
219,19.06666667
219,12.86666667
219,9.033333333
219,3.766666667
220,24.76666667
220,18.2
220,15.13333333
220,10.16666667
221,30.06666667
221,23.13333333
221,19.93333333
221,14.56666667
222,34.73333333
222,28.43333333
222,25.2
222,19.93333333
223,31.46666667
223,26.76666667
223,24.73333333
223,21
224,29.76666667
224,25.3
224,23.66666667
224,20.2
225,28.36666667
225,23.3
225,20.86666667
225,16.73333333
226,26.06666667
226,20.43333333
226,17.73333333
226,13.03333333
227,19.83333333
227,14.43333333
227,11.76666667
227,7.033333333
228,13.93333333
228,8.8
228,6.1
228,1.366666667
229,12.7
229,7.2
229,4.866666667
229,-0.133333333
230,12.5
230,6.433333333
230,3
230,-2.566666667
231,18.53333333
231,12.33333333
231,8.766666667
231,3.6
232,23.96666667
232,17.26666667
232,13.83333333
232,8.366666667
233,27.2
233,20.23333333
233,17.03333333
233,11.7
234,32.06666667
234,26
234,23.06666667
234,17.93333333
235,31.33333333
235,26.56666667
235,24.3
235,20.63333333
236,29.83333333
236,25.36666667
236,23.2
236,19.63333333
237,29.9
237,24.73333333
237,22.03333333
237,17.76666667
238,27.16666667
238,21.43333333
238,18.66666667
238,13.8
239,21.03333333
239,15.46666667
239,12
239,6.533333333
240,14.33333333
240,8.966666667
240,5.1
240,-0.2
241,13.1
241,7.533333333
241,4.4
241,-0.933333333
242,12.93333333
242,6.866666667
242,3.833333333
242,-1.566666667
243,21.4
243,15
243,11.16666667
243,5.533333333
244,27.5
244,20.83333333
244,17.56666667
244,12.13333333
245,32.06666667
245,25.03333333
245,21.13333333
245,15.33333333
246,33.36666667
246,27.1
246,23.76666667
246,18.36666667
247,31.7
247,27
247,24.73333333
247,20.86666667
248,29.6
248,25.13333333
248,23.06666667
248,19.5
249,29
249,24.03333333
249,21.56666667
249,17.6
250,25.43333333
250,19.8
250,17.2
250,12.5
251,20.56666667
251,15.16666667
251,12.26666667
251,7.333333333
252,15.86666667
252,10.63333333
252,7.6
252,2.766666667
253,12.8
253,7.3
253,4.266666667
253,-0.7
254,15.73333333
254,9.566666667
254,6.333333333
254,1.066666667
255,20.56666667
255,14.4
255,11.36666667
255,6.266666667
256,25.9
256,19.33333333
256,16.36666667
256,11.1
257,30.5
257,23.53333333
257,20.1
257,14.56666667
258,33.36666667
258,27.2
258,24
258,18.83333333
259,31.73333333
259,26.96666667
259,24.76666667
259,20.96666667
260,30.46666667
260,26
260,24
260,20.5
261,29.13333333
261,24.13333333
261,21.76666667
261,17.73333333
262,25.6
262,20
262,17.43333333
262,12.7
263,20.23333333
263,14.86666667
263,12.3
263,7.533333333
264,14.93333333
264,9.866666667
264,7.166666667
264,2.533333333
265,12.93333333
265,7.333333333
265,4.266666667
265,-0.833333333
266,13.76666667
266,7.7
266,4.566666667
266,-0.633333333
267,20.03333333
267,13.83333333
267,10.66666667
267,5.5
268,26.23333333
268,19.6
268,16.23333333
268,10.83333333
269,29.83333333
269,22.86666667
269,19.53333333
269,14.13333333
270,34.5
270,28.23333333
270,25.1
270,19.76666667
271,30.53333333
271,25.76666667
271,23.6
271,19.73333333
272,29.53333333
272,25.13333333
272,23.46666667
272,20.16666667
273,28.66666667
273,23.53333333
273,20.93333333
273,16.6
274,25.36666667
274,19.73333333
274,17.03333333
274,12.3
275,19.7
275,14.26666667
275,11.4
275,6.5
276,14.2
276,8.866666667
276,5.366666667
276,0.533333333
277,12.13333333
277,6.566666667
277,3.533333333
277,-1.366666667
278,14.36666667
278,8.333333333
278,5.4
278,0.233333333
279,20.53333333
279,14.26666667
279,11
279,5.733333333
280,25.76666667
280,19.16666667
280,16.06666667
280,10.8
281,27.36666667
281,20.33333333
281,16.9
281,11.4
282,34.2
282,27.93333333
282,24.76666667
282,19.33333333
283,32.16666667
283,27.4
283,25.33333333
283,21.56666667
284,30.26666667
284,25.73333333
284,23.83333333
284,20.4
285,28.33333333
285,23.33333333
285,21.03333333
285,17.03333333
286,26.36666667
286,20.7
286,17.96666667
286,13.33333333
287,19.83333333
287,14.43333333
287,11.6
287,6.733333333
288,15.2
288,10.03333333
288,6.766666667
288,1.633333333
289,11.53333333
289,5.966666667
289,2.566666667
289,-2.733333333
290,12.16666667
290,6.033333333
290,2.6
290,-2.566666667
291,20.43333333
291,14.26666667
291,11.1
291,6.266666667
292,27.3
292,20.56666667
