DATE,AVG MAX TEMPERATURE
28-02-1985,9.416666666
31-03-1985,14
30-04-1985,18.70833334
31-05-1985,22.61666667
30-06-1985,26.34166667
31-07-1985,26.11666667
31-08-1985,24.78333333
30-09-1985,24.13333333
31-10-1985,18.825
30-11-1985,14.2
31-12-1985,8.658333335
31-01-1986,4.841666667
28-02-1986,7.358333334
31-03-1986,10.74166667
30-04-1986,17
31-05-1986,20.78333333
30-06-1986,25.46666666
31-07-1986,24.91666667
31-08-1986,24.225
30-09-1986,23.53333334
31-10-1986,20.20833333
30-11-1986,13.93333333
31-12-1986,6.833333333
31-01-1987,7.35
28-02-1987,8.899999998
31-03-1987,12.6
30-04-1987,17.95
31-05-1987,18.89166667
30-06-1987,24.85833333
31-07-1987,25.375
31-08-1987,25.95
30-09-1987,24.98333333
31-10-1987,19.125
30-11-1987,14.9
31-12-1987,9.533333333
31-01-1988,7.849999999
29-02-1988,8.849999999
31-03-1988,11.21666667
30-04-1988,19.475
31-05-1988,24.15833333
30-06-1988,26.06666667
31-07-1988,25.95833333
31-08-1988,24.24166667
30-09-1988,23.575
31-10-1988,19.3
30-11-1988,15.36666667
31-12-1988,9.474999999
31-01-1989,5.316666668
28-02-1989,6.216666667
31-03-1989,11.575
30-04-1989,16.09166666
31-05-1989,21.275
30-06-1989,24.65833333
31-07-1989,24.50833334
31-08-1989,23.51666667
30-09-1989,23.71666667
31-10-1989,20.2
30-11-1989,13.51666667
31-12-1989,9.025000001
31-01-1990,7.45
28-02-1990,7.308333333
31-03-1990,11.08333333
30-04-1990,16.78333333
31-05-1990,24.15833334
30-06-1990,26.61666667
31-07-1990,25.89166667
31-08-1990,25.00833333
30-09-1990,24.71666667
31-10-1990,19.44166667
30-11-1990,15.51666667
31-12-1990,8.466666666
31-01-1991,4.841666666
28-02-1991,6.191666667
31-03-1991,11.65
30-04-1991,16.13333334
31-05-1991,20.46666667
30-06-1991,25.74166667
31-07-1991,26.10833333
31-08-1991,24.925
30-09-1991,23.80833333
31-10-1991,18.75
30-11-1991,14.125
31-12-1991,9.258333334
31-01-1992,6.108333333
29-02-1992,6.799999999
31-03-1992,10.375
30-04-1992,16.29166666
31-05-1992,20.175
30-06-1992,25.11666667
31-07-1992,24.8
31-08-1992,24.075
30-09-1992,22.31666667
31-10-1992,19.5
30-11-1992,14.46666667
31-12-1992,9.991666667
31-01-1993,4.766666668
28-02-1993,9.508333333
31-03-1993,10.3
30-04-1993,18.14166667
31-05-1993,22.71666666
30-06-1993,25.75
31-07-1993,24.4
31-08-1993,25.00833333
30-09-1993,23.63333333
31-10-1993,19.28333334
30-11-1993,14.45
31-12-1993,9.216666667
31-01-1994,6.616666668
