dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1854-06-01,17.516,1.66,Srinagar,India,34.56N,73.95E
1854-07-01,19.742,1.545,Srinagar,India,34.56N,73.95E
1854-08-01,18.714,1.393,Srinagar,India,34.56N,73.95E
1854-09-01,15.19,1.545,Srinagar,India,34.56N,73.95E
1854-10-01,10.982,1.721,Srinagar,India,34.56N,73.95E
1854-11-01,4.723,1.671,Srinagar,India,34.56N,73.95E
1854-12-01,0.373,1.839,Srinagar,India,34.56N,73.95E
1855-01-01,-1.281,1.92,Srinagar,India,34.56N,73.95E
1855-02-01,1.665,2.238,Srinagar,India,34.56N,73.95E
1855-03-01,4.807,2.247,Srinagar,India,34.56N,73.95E
1855-04-01,10.943,2.051,Srinagar,India,34.56N,73.95E
1855-05-01,15.205,2.135,Srinagar,India,34.56N,73.95E
1855-06-01,17.965,1.675,Srinagar,India,34.56N,73.95E
1855-07-01,19.233,1.439,Srinagar,India,34.56N,73.95E
1855-08-01,18.616,1.327,Srinagar,India,34.56N,73.95E
1855-09-01,14.743,1.504,Srinagar,India,34.56N,73.95E
1855-10-01,9.842,1.745,Srinagar,India,34.56N,73.95E
1855-11-01,4.021,1.692,Srinagar,India,34.56N,73.95E
1855-12-01,-0.448,1.902,Srinagar,India,34.56N,73.95E
1856-01-01,-1.467,1.814,Srinagar,India,34.56N,73.95E
1856-02-01,-0.122,2.149,Srinagar,India,34.56N,73.95E
1856-03-01,4.275,2.165,Srinagar,India,34.56N,73.95E
1856-04-01,9.368,2.026,Srinagar,India,34.56N,73.95E
1856-05-01,,,Srinagar,India,34.56N,73.95E
1856-06-01,17.993,1.813,Srinagar,India,34.56N,73.95E
1856-07-01,19.435,1.482,Srinagar,India,34.56N,73.95E
1856-08-01,17.848,1.543,Srinagar,India,34.56N,73.95E
1856-09-01,14.439,1.697,Srinagar,India,34.56N,73.95E
1856-10-01,9.642,1.593,Srinagar,India,34.56N,73.95E
1856-11-01,4.137,1.659,Srinagar,India,34.56N,73.95E
1856-12-01,0.497,1.738,Srinagar,India,34.56N,73.95E
1857-01-01,-2.013,1.914,Srinagar,India,34.56N,73.95E
1857-02-01,-1.027,2.086,Srinagar,India,34.56N,73.95E
1857-03-01,3.778,2.06,Srinagar,India,34.56N,73.95E
1857-04-01,8.268,2.115,Srinagar,India,34.56N,73.95E
1857-05-01,13.692,2.13,Srinagar,India,34.56N,73.95E
1857-06-01,17.09,1.642,Srinagar,India,34.56N,73.95E
1857-07-01,19.08,1.477,Srinagar,India,34.56N,73.95E
1857-08-01,18.294,1.503,Srinagar,India,34.56N,73.95E
1857-09-01,15.056,1.62,Srinagar,India,34.56N,73.95E
1857-10-01,9.166,1.785,Srinagar,India,34.56N,73.95E
1857-11-01,3.909,1.855,Srinagar,India,34.56N,73.95E
1857-12-01,0.359,1.679,Srinagar,India,34.56N,73.95E
1858-01-01,,,Srinagar,India,34.56N,73.95E
1858-02-01,,,Srinagar,India,34.56N,73.95E
1858-03-01,,,Srinagar,India,34.56N,73.95E
1858-04-01,,,Srinagar,India,34.56N,73.95E
1858-05-01,,,Srinagar,India,34.56N,73.95E
1858-06-01,,,Srinagar,India,34.56N,73.95E
1858-07-01,,,Srinagar,India,34.56N,73.95E
1858-08-01,,,Srinagar,India,34.56N,73.95E
1858-09-01,,,Srinagar,India,34.56N,73.95E
1858-10-01,,,Srinagar,India,34.56N,73.95E
1858-11-01,,,Srinagar,India,34.56N,73.95E
1858-12-01,,,Srinagar,India,34.56N,73.95E
1859-01-01,,,Srinagar,India,34.56N,73.95E
1859-02-01,,,Srinagar,India,34.56N,73.95E
1859-03-01,,,Srinagar,India,34.56N,73.95E
1859-04-01,,,Srinagar,India,34.56N,73.95E
1859-05-01,,,Srinagar,India,34.56N,73.95E
1859-06-01,,,Srinagar,India,34.56N,73.95E
1859-07-01,,,Srinagar,India,34.56N,73.95E
1859-08-01,,,Srinagar,India,34.56N,73.95E
1859-09-01,,,Srinagar,India,34.56N,73.95E
1859-10-01,,,Srinagar,India,34.56N,73.95E
1859-11-01,,,Srinagar,India,34.56N,73.95E
1859-12-01,,,Srinagar,India,34.56N,73.95E
1860-01-01,,,Srinagar,India,34.56N,73.95E
1860-02-01,,,Srinagar,India,34.56N,73.95E
1860-03-01,,,Srinagar,India,34.56N,73.95E
1860-04-01,,,Srinagar,India,34.56N,73.95E
1860-05-01,15.1,2.102,Srinagar,India,34.56N,73.95E
1860-06-01,18.286,1.689,Srinagar,India,34.56N,73.95E
1860-07-01,19.815,1.46,Srinagar,India,34.56N,73.95E
1860-08-01,18.755,1.429,Srinagar,India,34.56N,73.95E
1860-09-01,15.596,1.652,Srinagar,India,34.56N,73.95E
1860-10-01,10.056,1.746,Srinagar,India,34.56N,73.95E
1860-11-01,3.979,1.901,Srinagar,India,34.56N,73.95E
1860-12-01,-2.706,1.944,Srinagar,India,34.56N,73.95E
1861-01-01,,,Srinagar,India,34.56N,73.95E
1861-02-01,,,Srinagar,India,34.56N,73.95E
1861-03-01,,,Srinagar,India,34.56N,73.95E
1861-04-01,,,Srinagar,India,34.56N,73.95E
1861-05-01,,,Srinagar,India,34.56N,73.95E
1861-06-01,17.853,1.784,Srinagar,India,34.56N,73.95E
1861-07-01,,,Srinagar,India,34.56N,73.95E
1861-08-01,,,Srinagar,India,34.56N,73.95E
1861-09-01,,,Srinagar,India,34.56N,73.95E
1861-10-01,,,Srinagar,India,34.56N,73.95E
1861-11-01,,,Srinagar,India,34.56N,73.95E
1861-12-01,,,Srinagar,India,34.56N,73.95E
1862-01-01,,,Srinagar,India,34.56N,73.95E
1862-02-01,,,Srinagar,India,34.56N,73.95E
1862-03-01,,,Srinagar,India,34.56N,73.95E
1862-04-01,,,Srinagar,India,34.56N,73.95E
1862-05-01,,,Srinagar,India,34.56N,73.95E
1862-06-01,,,Srinagar,India,34.56N,73.95E
1862-07-01,,,Srinagar,India,34.56N,73.95E
1862-08-01,,,Srinagar,India,34.56N,73.95E
1862-09-01,,,Srinagar,India,34.56N,73.95E
1862-10-01,,,Srinagar,India,34.56N,73.95E
1862-11-01,,,Srinagar,India,34.56N,73.95E
1862-12-01,,,Srinagar,India,34.56N,73.95E
1863-01-01,-0.743,2.05,Srinagar,India,34.56N,73.95E
1863-02-01,1.866,2.216,Srinagar,India,34.56N,73.95E
1863-03-01,4.546,2.065,Srinagar,India,34.56N,73.95E
1863-04-01,9.956,2.093,Srinagar,India,34.56N,73.95E
1863-05-01,15.334,2.197,Srinagar,India,34.56N,73.95E
1863-06-01,18.157,1.784,Srinagar,India,34.56N,73.95E
1863-07-01,19.464,1.467,Srinagar,India,34.56N,73.95E
1863-08-01,17.95,1.492,Srinagar,India,34.56N,73.95E
1863-09-01,14.113,1.836,Srinagar,India,34.56N,73.95E
1863-10-01,9.62,1.661,Srinagar,India,34.56N,73.95E
1863-11-01,4.231,1.819,Srinagar,India,34.56N,73.95E
1863-12-01,-0.922,1.824,Srinagar,India,34.56N,73.95E
1864-01-01,-1.119,2.363,Srinagar,India,34.56N,73.95E
1864-02-01,-1.986,2.491,Srinagar,India,34.56N,73.95E
1864-03-01,2.584,2.906,Srinagar,India,34.56N,73.95E
1864-04-01,8.747,2.348,Srinagar,India,34.56N,73.95E
1864-05-01,14.162,2.124,Srinagar,India,34.56N,73.95E
1864-06-01,18.377,1.712,Srinagar,India,34.56N,73.95E
1864-07-01,20.098,1.486,Srinagar,India,34.56N,73.95E
1864-08-01,18.059,1.436,Srinagar,India,34.56N,73.95E
1864-09-01,14.864,1.611,Srinagar,India,34.56N,73.95E
1864-10-01,10.534,1.732,Srinagar,India,34.56N,73.95E
1864-11-01,4.304,1.817,Srinagar,India,34.56N,73.95E
1864-12-01,-1.774,1.717,Srinagar,India,34.56N,73.95E
1865-01-01,-1.382,1.857,Srinagar,India,34.56N,73.95E
1865-02-01,-0.591,2.108,Srinagar,India,34.56N,73.95E
1865-03-01,3.228,2.116,Srinagar,India,34.56N,73.95E
1865-04-01,9.315,2.067,Srinagar,India,34.56N,73.95E
1865-05-01,14.44,2.138,Srinagar,India,34.56N,73.95E
1865-06-01,18.608,1.672,Srinagar,India,34.56N,73.95E
1865-07-01,19.231,1.518,Srinagar,India,34.56N,73.95E
1865-08-01,18.299,1.424,Srinagar,India,34.56N,73.95E
1865-09-01,15.09,1.589,Srinagar,India,34.56N,73.95E
1865-10-01,10.205,1.69,Srinagar,India,34.56N,73.95E
1865-11-01,5.018,1.858,Srinagar,India,34.56N,73.95E
1865-12-01,-1.121,1.673,Srinagar,India,34.56N,73.95E
1866-01-01,-1.728,2.046,Srinagar,India,34.56N,73.95E
1866-02-01,-0.883,2.088,Srinagar,India,34.56N,73.95E
1866-03-01,2.91,2.331,Srinagar,India,34.56N,73.95E
1866-04-01,8.681,2.18,Srinagar,India,34.56N,73.95E
1866-05-01,14.441,2.136,Srinagar,India,34.56N,73.95E
1866-06-01,17.782,1.71,Srinagar,India,34.56N,73.95E
1866-07-01,19.845,1.479,Srinagar,India,34.56N,73.95E
1866-08-01,18.841,1.448,Srinagar,India,34.56N,73.95E
1866-09-01,14.447,1.57,Srinagar,India,34.56N,73.95E
1866-10-01,9.628,1.668,Srinagar,India,34.56N,73.95E
1866-11-01,4.658,1.826,Srinagar,India,34.56N,73.95E
1866-12-01,1.234,1.732,Srinagar,India,34.56N,73.95E
1867-01-01,-1.747,2.012,Srinagar,India,34.56N,73.95E
1867-02-01,-0.742,2.069,Srinagar,India,34.56N,73.95E
1867-03-01,5.306,2.321,Srinagar,India,34.56N,73.95E
1867-04-01,10.491,2.072,Srinagar,India,34.56N,73.95E
1867-05-01,14.132,2.071,Srinagar,India,34.56N,73.95E
1867-06-01,18.037,1.683,Srinagar,India,34.56N,73.95E
1867-07-01,19.469,1.461,Srinagar,India,34.56N,73.95E
1867-08-01,18.469,1.385,Srinagar,India,34.56N,73.95E
1867-09-01,14.927,1.542,Srinagar,India,34.56N,73.95E
1867-10-01,10.105,1.688,Srinagar,India,34.56N,73.95E
1867-11-01,7.027,1.726,Srinagar,India,34.56N,73.95E
1867-12-01,1.691,1.724,Srinagar,India,34.56N,73.95E
1868-01-01,-1.771,1.911,Srinagar,India,34.56N,73.95E
1868-02-01,-0.72,2.048,Srinagar,India,34.56N,73.95E
1868-03-01,3.044,2.775,Srinagar,India,34.56N,73.95E
1868-04-01,10.202,2.309,Srinagar,India,34.56N,73.95E
1868-05-01,14.794,2.12,Srinagar,India,34.56N,73.95E
1868-06-01,17.878,1.739,Srinagar,India,34.56N,73.95E
1868-07-01,19.836,1.428,Srinagar,India,34.56N,73.95E
1868-08-01,18.31,1.358,Srinagar,India,34.56N,73.95E
1868-09-01,15.285,1.529,Srinagar,India,34.56N,73.95E
1868-10-01,10.301,1.992,Srinagar,India,34.56N,73.95E
1868-11-01,5.305,1.983,Srinagar,India,34.56N,73.95E
1868-12-01,-0.751,1.886,Srinagar,India,34.56N,73.95E
1869-01-01,-1.792,1.903,Srinagar,India,34.56N,73.95E
1869-02-01,,,Srinagar,India,34.56N,73.95E
1869-03-01,,,Srinagar,India,34.56N,73.95E
1869-04-01,9.502,2.123,Srinagar,India,34.56N,73.95E
1869-05-01,14.62,2.144,Srinagar,India,34.56N,73.95E
1869-06-01,18.21,1.616,Srinagar,India,34.56N,73.95E
1869-07-01,19.776,1.395,Srinagar,India,34.56N,73.95E
1869-08-01,18.041,1.438,Srinagar,India,34.56N,73.95E
1869-09-01,16.013,1.568,Srinagar,India,34.56N,73.95E
1869-10-01,9.926,1.678,Srinagar,India,34.56N,73.95E
1869-11-01,4.596,1.731,Srinagar,India,34.56N,73.95E
1869-12-01,-1.676,1.977,Srinagar,India,34.56N,73.95E
1870-01-01,-2.877,2.042,Srinagar,India,34.56N,73.95E
1870-02-01,-0.232,2.037,Srinagar,India,34.56N,73.95E
1870-03-01,5.534,2.442,Srinagar,India,34.56N,73.95E
1870-04-01,10.235,1.902,Srinagar,India,34.56N,73.95E
1870-05-01,15.109,1.978,Srinagar,India,34.56N,73.95E
1870-06-01,18.99,1.596,Srinagar,India,34.56N,73.95E
1870-07-01,19.758,1.468,Srinagar,India,34.56N,73.95E
1870-08-01,18.65,1.302,Srinagar,India,34.56N,73.95E
1870-09-01,16.125,1.456,Srinagar,India,34.56N,73.95E
1870-10-01,10.133,1.614,Srinagar,India,34.56N,73.95E
1870-11-01,4.1,2.045,Srinagar,India,34.56N,73.95E
1870-12-01,-1.361,1.568,Srinagar,India,34.56N,73.95E
1871-01-01,-2.607,1.764,Srinagar,India,34.56N,73.95E
1871-02-01,-0.718,2.137,Srinagar,India,34.56N,73.95E
1871-03-01,3.891,2.359,Srinagar,India,34.56N,73.95E
1871-04-01,10.438,1.883,Srinagar,India,34.56N,73.95E
1871-05-01,15.454,2.083,Srinagar,India,34.56N,73.95E
1871-06-01,18.131,1.638,Srinagar,India,34.56N,73.95E
1871-07-01,19.275,1.348,Srinagar,India,34.56N,73.95E
1871-08-01,18.982,1.319,Srinagar,India,34.56N,73.95E
1871-09-01,15.309,1.475,Srinagar,India,34.56N,73.95E
1871-10-01,10.719,1.542,Srinagar,India,34.56N,73.95E
1871-11-01,3.946,1.767,Srinagar,India,34.56N,73.95E
1871-12-01,-0.381,1.618,Srinagar,India,34.56N,73.95E
1872-01-01,-2.36,2.457,Srinagar,India,34.56N,73.95E
1872-02-01,-0.733,1.939,Srinagar,India,34.56N,73.95E
1872-03-01,5.03,2.118,Srinagar,India,34.56N,73.95E
1872-04-01,9.796,1.974,Srinagar,India,34.56N,73.95E
1872-05-01,15.004,1.972,Srinagar,India,34.56N,73.95E
1872-06-01,17.899,1.65,Srinagar,India,34.56N,73.95E
1872-07-01,20.015,1.503,Srinagar,India,34.56N,73.95E
1872-08-01,18.192,1.438,Srinagar,India,34.56N,73.95E
1872-09-01,15.578,1.489,Srinagar,India,34.56N,73.95E
1872-10-01,10.641,1.595,Srinagar,India,34.56N,73.95E
1872-11-01,4.442,1.691,Srinagar,India,34.56N,73.95E
1872-12-01,0.719,2.779,Srinagar,India,34.56N,73.95E
1873-01-01,-2.235,1.829,Srinagar,India,34.56N,73.95E
1873-02-01,0.014,2.082,Srinagar,India,34.56N,73.95E
1873-03-01,4.455,1.938,Srinagar,India,34.56N,73.95E
1873-04-01,9.249,1.898,Srinagar,India,34.56N,73.95E
1873-05-01,14.992,2.048,Srinagar,India,34.56N,73.95E
1873-06-01,18.211,1.594,Srinagar,India,34.56N,73.95E
1873-07-01,20.088,1.388,Srinagar,India,34.56N,73.95E
1873-08-01,18.472,1.254,Srinagar,India,34.56N,73.95E
1873-09-01,15.256,1.476,Srinagar,India,34.56N,73.95E
1873-10-01,10.398,1.579,Srinagar,India,34.56N,73.95E
1873-11-01,6.086,2.094,Srinagar,India,34.56N,73.95E
1873-12-01,1.002,1.916,Srinagar,India,34.56N,73.95E
1874-01-01,-1.502,2.093,Srinagar,India,34.56N,73.95E
1874-02-01,0.445,2.18,Srinagar,India,34.56N,73.95E
1874-03-01,3.517,2.177,Srinagar,India,34.56N,73.95E
1874-04-01,10.449,2.022,Srinagar,India,34.56N,73.95E
1874-05-01,15.236,2.116,Srinagar,India,34.56N,73.95E
1874-06-01,18.3,1.679,Srinagar,India,34.56N,73.95E
1874-07-01,19.408,1.346,Srinagar,India,34.56N,73.95E
1874-08-01,19.024,1.473,Srinagar,India,34.56N,73.95E
1874-09-01,16.104,1.694,Srinagar,India,34.56N,73.95E
1874-10-01,10.055,1.682,Srinagar,India,34.56N,73.95E
1874-11-01,4.804,1.704,Srinagar,India,34.56N,73.95E
1874-12-01,-0.381,1.864,Srinagar,India,34.56N,73.95E
1875-01-01,-2.336,1.708,Srinagar,India,34.56N,73.95E
1875-02-01,-1.17,2.449,Srinagar,India,34.56N,73.95E
1875-03-01,7.429,1.382,Srinagar,India,34.56N,73.95E
1875-04-01,12.53,1.432,Srinagar,India,34.56N,73.95E
1875-05-01,14.532,1.693,Srinagar,India,34.56N,73.95E
1875-06-01,19.495,1.316,Srinagar,India,34.56N,73.95E
1875-07-01,20.362,1.369,Srinagar,India,34.56N,73.95E
1875-08-01,18.413,0.609,Srinagar,India,34.56N,73.95E
1875-09-01,15.577,0.821,Srinagar,India,34.56N,73.95E
1875-10-01,8.58,2.123,Srinagar,India,34.56N,73.95E
1875-11-01,4.221,1.09,Srinagar,India,34.56N,73.95E
1875-12-01,0.689,0.892,Srinagar,India,34.56N,73.95E
1876-01-01,-1.611,0.966,Srinagar,India,34.56N,73.95E
1876-02-01,-0.295,1.349,Srinagar,India,34.56N,73.95E
1876-03-01,3.276,1.486,Srinagar,India,34.56N,73.95E
1876-04-01,9.16,1.188,Srinagar,India,34.56N,73.95E
1876-05-01,15.211,0.928,Srinagar,India,34.56N,73.95E
1876-06-01,18.379,0.795,Srinagar,India,34.56N,73.95E
1876-07-01,19.204,0.861,Srinagar,India,34.56N,73.95E
1876-08-01,18.469,0.868,Srinagar,India,34.56N,73.95E
1876-09-01,14.924,0.825,Srinagar,India,34.56N,73.95E
1876-10-01,8.67,0.688,Srinagar,India,34.56N,73.95E
1876-11-01,3.803,1.001,Srinagar,India,34.56N,73.95E
1876-12-01,0.455,1.334,Srinagar,India,34.56N,73.95E
1877-01-01,-1.559,1.186,Srinagar,India,34.56N,73.95E
1877-02-01,-1.904,1.316,Srinagar,India,34.56N,73.95E
1877-03-01,4.955,0.828,Srinagar,India,34.56N,73.95E
1877-04-01,7.553,1.067,Srinagar,India,34.56N,73.95E
1877-05-01,12.937,0.902,Srinagar,India,34.56N,73.95E
1877-06-01,17.784,1.909,Srinagar,India,34.56N,73.95E
1877-07-01,20.33,0.901,Srinagar,India,34.56N,73.95E
1877-08-01,20.339,1.714,Srinagar,India,34.56N,73.95E
1877-09-01,16.418,0.867,Srinagar,India,34.56N,73.95E
1877-10-01,9.399,1.262,Srinagar,India,34.56N,73.95E
1877-11-01,5.378,1.444,Srinagar,India,34.56N,73.95E
1877-12-01,-0.713,2.136,Srinagar,India,34.56N,73.95E
1878-01-01,-2.704,1.405,Srinagar,India,34.56N,73.95E
1878-02-01,-0.195,1.083,Srinagar,India,34.56N,73.95E
1878-03-01,5.888,0.912,Srinagar,India,34.56N,73.95E
1878-04-01,8.881,1.042,Srinagar,India,34.56N,73.95E
1878-05-01,11.998,1.18,Srinagar,India,34.56N,73.95E
1878-06-01,18.449,1.586,Srinagar,India,34.56N,73.95E
1878-07-01,19.563,1.01,Srinagar,India,34.56N,73.95E
1878-08-01,17.979,1.026,Srinagar,India,34.56N,73.95E
1878-09-01,16.129,1.636,Srinagar,India,34.56N,73.95E
1878-10-01,10.603,0.857,Srinagar,India,34.56N,73.95E
1878-11-01,4.093,1.3,Srinagar,India,34.56N,73.95E
1878-12-01,-0.896,1.092,Srinagar,India,34.56N,73.95E
1879-01-01,-0.742,0.877,Srinagar,India,34.56N,73.95E
1879-02-01,2.354,1.125,Srinagar,India,34.56N,73.95E
1879-03-01,5.128,0.964,Srinagar,India,34.56N,73.95E
1879-04-01,11.775,1.227,Srinagar,India,34.56N,73.95E
1879-05-01,15.868,1.198,Srinagar,India,34.56N,73.95E
1879-06-01,18.636,1.592,Srinagar,India,34.56N,73.95E
1879-07-01,20.178,1.385,Srinagar,India,34.56N,73.95E
1879-08-01,18.564,0.596,Srinagar,India,34.56N,73.95E
